certificate_id,student_id,certificate_type,course_id,track_id,date_issued
78133,286468,1,3,\N,2022-08-16
78135,285686,1,22,\N,2022-08-16
78136,286396,1,45,\N,2022-08-16
78137,282954,1,46,\N,2022-08-16
78138,286468,1,11,\N,2022-08-16
78144,274686,1,11,\N,2022-08-16
78157,279874,1,11,\N,2022-08-16
78159,263893,1,13,\N,2022-08-16
78161,285038,1,7,\N,2022-08-16
78168,282111,1,11,\N,2022-08-16
78169,279735,1,56,\N,2022-08-16
78170,282088,1,42,\N,2022-08-16
78171,285730,1,13,\N,2022-08-16
78175,286061,1,13,\N,2022-08-16
78177,277378,1,46,\N,2022-08-16
78178,275286,1,30,\N,2022-08-16
78179,286355,1,14,\N,2022-08-16
78180,286355,1,20,\N,2022-08-16
78183,285806,1,26,\N,2022-08-16
78185,285730,1,39,\N,2022-08-16
78187,286355,1,34,\N,2022-08-16
78188,286173,1,13,\N,2022-08-16
78192,283166,1,45,\N,2022-08-16
78197,286050,1,30,\N,2022-08-16
78200,286475,1,7,\N,2022-08-16
78205,274267,1,52,\N,2022-08-16
78207,259704,1,35,\N,2022-08-16
78208,284400,1,14,\N,2022-08-16
78209,277378,1,42,\N,2022-08-16
78210,285730,1,21,\N,2022-08-16
78211,286477,1,14,\N,2022-08-16
78213,286061,1,28,\N,2022-08-16
78214,286477,1,35,\N,2022-08-16
78218,286477,1,3,\N,2022-08-16
78219,277353,1,7,\N,2022-08-16
78221,266693,1,24,\N,2022-08-16
78222,286440,1,7,\N,2022-08-16
78223,284001,1,35,\N,2022-08-16
78225,286477,1,28,\N,2022-08-16
78227,282586,1,39,\N,2022-08-16
78229,282517,1,29,\N,2022-08-16
78230,283855,1,14,\N,2022-08-16
78235,262548,1,22,\N,2022-08-16
78239,282517,1,36,\N,2022-08-16
78240,285942,1,23,\N,2022-08-16
78241,286014,1,13,\N,2022-08-16
78242,282517,1,51,\N,2022-08-16
78243,284001,1,21,\N,2022-08-16
78244,274781,1,42,\N,2022-08-16
78248,261491,1,25,\N,2022-08-16
78250,285679,1,39,\N,2022-08-16
78253,286440,1,36,\N,2022-08-16
78255,274267,1,30,\N,2022-08-16
78256,286405,1,2,\N,2022-08-16
78257,280216,1,13,\N,2022-08-16
78259,286405,1,3,\N,2022-08-16
78260,286608,1,30,\N,2022-08-16
78261,286468,1,7,\N,2022-08-16
78263,286405,1,4,\N,2022-08-16
78265,285816,1,23,\N,2022-08-16
78266,283166,1,21,\N,2022-08-16
78269,285963,1,11,\N,2022-08-16
78271,286405,1,5,\N,2022-08-16
78273,286063,1,14,\N,2022-08-16
78274,286405,1,11,\N,2022-08-16
78277,286405,1,20,\N,2022-08-16
78278,286405,1,23,\N,2022-08-16
78279,286090,1,45,\N,2022-08-16
78280,286405,1,7,\N,2022-08-16
78281,285652,1,23,\N,2022-08-16
78283,286405,1,24,\N,2022-08-16
78284,286405,1,16,\N,2022-08-16
78285,274162,1,24,\N,2022-08-16
78288,286405,1,37,\N,2022-08-16
78289,286405,1,34,\N,2022-08-16
78290,286405,1,39,\N,2022-08-16
78291,285688,1,25,\N,2022-08-16
78292,274163,1,24,\N,2022-08-16
78293,274162,1,16,\N,2022-08-16
78295,286566,1,7,\N,2022-08-16
78297,279874,1,7,\N,2022-08-16
78299,285942,1,13,\N,2022-08-16
78300,285963,1,5,\N,2022-08-16
78302,286608,1,13,\N,2022-08-16
78303,273599,1,23,\N,2022-08-16
78305,279874,1,20,\N,2022-08-17
78306,285651,1,21,\N,2022-08-17
78307,285686,1,25,\N,2022-08-17
78310,285252,1,23,\N,2022-08-17
78311,266619,1,23,\N,2022-08-17
78312,283855,1,13,\N,2022-08-17
78315,283855,1,28,\N,2022-08-17
78316,283855,1,12,\N,2022-08-17
78317,284867,1,13,\N,2022-08-17
78318,275032,1,28,\N,2022-08-17
78320,284913,1,13,\N,2022-08-17
78324,283855,1,26,\N,2022-08-17
78325,283855,1,2,\N,2022-08-17
78326,279779,1,13,\N,2022-08-17
78328,286642,1,13,\N,2022-08-17
78333,285730,1,3,\N,2022-08-17
78334,285532,1,7,\N,2022-08-17
78335,285532,1,21,\N,2022-08-17
78338,285532,1,35,\N,2022-08-17
78340,285532,1,14,\N,2022-08-17
78341,285532,1,3,\N,2022-08-17
78357,282318,1,14,\N,2022-08-17
78360,284790,1,7,\N,2022-08-17
78362,286477,1,23,\N,2022-08-17
78363,283886,1,35,\N,2022-08-17
78373,266864,1,21,\N,2022-08-17
78377,285730,1,14,\N,2022-08-17
78380,285652,1,13,\N,2022-08-17
78384,286798,1,14,\N,2022-08-17
78385,285914,1,42,\N,2022-08-17
78386,285375,1,27,\N,2022-08-17
78388,286642,1,16,\N,2022-08-17
78392,286646,1,13,\N,2022-08-17
78393,286806,1,39,\N,2022-08-17
78395,286699,1,23,\N,2022-08-17
78399,285375,1,37,\N,2022-08-17
78403,286324,1,7,\N,2022-08-17
78405,285375,1,35,\N,2022-08-17
78408,286708,1,7,\N,2022-08-17
78409,285375,1,21,\N,2022-08-17
78411,286260,1,37,\N,2022-08-17
78414,279779,1,39,\N,2022-08-17
78418,286830,1,14,\N,2022-08-17
78429,284923,1,23,\N,2022-08-17
78432,285899,1,21,\N,2022-08-17
78434,286396,1,23,\N,2022-08-17
78437,285899,1,23,\N,2022-08-17
78439,280644,1,7,\N,2022-08-17
78443,277378,1,23,\N,2022-08-17
78445,285633,1,37,\N,2022-08-17
78447,286798,1,52,\N,2022-08-17
78449,286798,1,13,\N,2022-08-17
78457,285633,1,32,\N,2022-08-17
78463,285633,1,14,\N,2022-08-17
78465,286839,1,35,\N,2022-08-17
78466,285446,1,23,\N,2022-08-17
78473,284790,1,23,\N,2022-08-17
78474,280868,1,24,\N,2022-08-17
78480,286151,1,53,\N,2022-08-17
78482,286249,1,3,\N,2022-08-17
78487,286151,1,28,\N,2022-08-17
78497,277418,1,35,\N,2022-08-17
78509,286151,1,34,\N,2022-08-17
78515,286271,1,23,\N,2022-08-17
78516,285730,1,28,\N,2022-08-17
78520,285413,1,13,\N,2022-08-17
78521,285413,1,30,\N,2022-08-17
78524,284923,1,19,\N,2022-08-17
78525,285413,1,16,\N,2022-08-17
78526,286653,1,55,\N,2022-08-17
78530,285053,1,11,\N,2022-08-17
78531,284923,1,27,\N,2022-08-17
78535,286876,1,35,\N,2022-08-17
78536,285413,1,50,\N,2022-08-17
78537,286075,1,42,\N,2022-08-17
78539,266864,1,24,\N,2022-08-17
78541,284923,1,11,\N,2022-08-17
78543,285633,1,56,\N,2022-08-17
78544,284923,1,5,\N,2022-08-17
78548,285583,1,54,\N,2022-08-17
78550,286477,1,2,\N,2022-08-17
78551,285532,1,11,\N,2022-08-17
78552,284923,1,49,\N,2022-08-17
78554,263690,1,55,\N,2022-08-17
78555,286440,1,39,\N,2022-08-17
78556,284923,1,50,\N,2022-08-17
78557,286876,1,5,\N,2022-08-17
78558,284923,1,12,\N,2022-08-17
78559,286022,1,7,\N,2022-08-17
78561,286151,1,14,\N,2022-08-17
78562,286022,2,\N,1,2022-08-17
78563,284022,1,21,\N,2022-08-17
78564,286477,1,21,\N,2022-08-17
78566,259761,1,46,\N,2022-08-17
78567,285922,1,24,\N,2022-08-17
78572,284923,1,54,\N,2022-08-17
78574,279874,1,13,\N,2022-08-17
78575,286477,1,24,\N,2022-08-17
78577,285633,2,\N,1,2022-08-17
78578,286174,1,13,\N,2022-08-17
78580,286477,1,16,\N,2022-08-17
78581,285922,1,5,\N,2022-08-17
78582,285902,1,3,\N,2022-08-17
78583,286477,1,22,\N,2022-08-17
78584,286608,1,35,\N,2022-08-17
78586,286885,1,14,\N,2022-08-17
78588,286477,1,32,\N,2022-08-17
78589,286876,1,37,\N,2022-08-17
78591,284923,1,52,\N,2022-08-17
78592,286477,1,5,\N,2022-08-17
78594,286468,1,23,\N,2022-08-17
78595,286396,1,2,\N,2022-08-17
78597,286396,1,28,\N,2022-08-17
78598,285922,1,32,\N,2022-08-17
78599,286477,1,11,\N,2022-08-17
78600,286440,1,33,\N,2022-08-17
78601,286468,1,35,\N,2022-08-17
78602,286908,1,43,\N,2022-08-17
78604,285922,1,3,\N,2022-08-17
78605,286396,1,3,\N,2022-08-17
78606,275093,1,7,\N,2022-08-17
78607,286876,1,2,\N,2022-08-17
78608,286477,1,7,\N,2022-08-17
78609,284923,1,35,\N,2022-08-17
78610,285532,1,5,\N,2022-08-17
78611,286468,1,5,\N,2022-08-17
78612,284923,1,53,\N,2022-08-17
78613,285922,1,16,\N,2022-08-17
78614,284022,1,23,\N,2022-08-17
78615,275093,1,21,\N,2022-08-17
78616,285657,1,50,\N,2022-08-17
78620,286885,1,35,\N,2022-08-17
78622,275093,1,24,\N,2022-08-17
78624,286308,1,20,\N,2022-08-17
78625,284923,1,56,\N,2022-08-17
78627,275093,1,16,\N,2022-08-17
78629,286022,1,23,\N,2022-08-17
78630,286477,1,37,\N,2022-08-17
78631,277378,1,21,\N,2022-08-17
78633,286566,1,20,\N,2022-08-17
78635,284923,1,21,\N,2022-08-17
78636,275093,1,22,\N,2022-08-17
78637,284923,1,34,\N,2022-08-17
78639,286022,1,35,\N,2022-08-17
78642,279726,2,\N,1,2022-08-17
78643,286608,1,2,\N,2022-08-17
78644,275093,1,14,\N,2022-08-17
78646,284923,1,22,\N,2022-08-17
78648,284001,1,7,\N,2022-08-17
78649,286885,1,16,\N,2022-08-17
78650,286135,1,53,\N,2022-08-17
78651,275093,1,37,\N,2022-08-17
78652,286072,1,46,\N,2022-08-17
78655,275093,1,32,\N,2022-08-17
78657,286072,1,42,\N,2022-08-17
78658,286022,1,5,\N,2022-08-17
78659,284923,1,3,\N,2022-08-17
78660,275093,1,25,\N,2022-08-17
78663,285625,1,14,\N,2022-08-17
78664,284001,1,11,\N,2022-08-17
78665,285784,1,45,\N,2022-08-17
78666,286072,1,23,\N,2022-08-17
78667,286022,2,\N,2,2022-08-17
78668,286477,1,13,\N,2022-08-17
78669,275093,1,29,\N,2022-08-17
78670,280613,1,50,\N,2022-08-17
78671,286072,1,13,\N,2022-08-17
78672,284790,1,3,\N,2022-08-17
78673,285532,1,28,\N,2022-08-17
78674,284022,1,7,\N,2022-08-17
78675,284001,1,5,\N,2022-08-17
78676,286072,1,39,\N,2022-08-17
78679,284923,1,24,\N,2022-08-17
78680,275093,2,\N,1,2022-08-17
78681,286588,1,34,\N,2022-08-17
78684,286072,1,3,\N,2022-08-17
78689,285413,1,36,\N,2022-08-17
78690,284858,1,23,\N,2022-08-17
78692,286566,1,22,\N,2022-08-17
78695,285816,1,13,\N,2022-08-17
78698,285657,1,55,\N,2022-08-17
78700,285922,1,35,\N,2022-08-17
78705,285963,1,35,\N,2022-08-17
78706,284001,1,26,\N,2022-08-17
78708,285532,1,39,\N,2022-08-17
78709,285968,1,34,\N,2022-08-17
78712,285657,1,54,\N,2022-08-17
78721,285413,1,19,\N,2022-08-17
78723,282517,1,48,\N,2022-08-17
78724,284790,1,5,\N,2022-08-17
78725,285963,1,3,\N,2022-08-17
78726,284923,1,55,\N,2022-08-17
78727,285657,1,28,\N,2022-08-17
78730,282517,1,35,\N,2022-08-17
78731,285413,1,55,\N,2022-08-17
78738,286642,1,37,\N,2022-08-17
78742,286699,1,30,\N,2022-08-17
78743,279562,1,7,\N,2022-08-17
78744,284001,1,2,\N,2022-08-17
78745,285413,1,52,\N,2022-08-17
78747,285899,1,7,\N,2022-08-17
78748,286642,1,30,\N,2022-08-17
78749,285532,1,23,\N,2022-08-17
78751,276824,1,23,\N,2022-08-17
78754,286934,1,23,\N,2022-08-17
78757,286090,1,13,\N,2022-08-17
78759,286642,1,50,\N,2022-08-17
78760,285413,1,54,\N,2022-08-17
78761,286608,1,28,\N,2022-08-17
78764,286798,1,30,\N,2022-08-17
78765,284790,1,21,\N,2022-08-17
78766,286608,1,39,\N,2022-08-17
78767,285413,1,56,\N,2022-08-17
78768,286642,1,55,\N,2022-08-17
78769,286642,1,52,\N,2022-08-17
78770,286934,1,14,\N,2022-08-17
78771,276824,1,14,\N,2022-08-17
78772,285657,1,14,\N,2022-08-17
78773,285652,1,39,\N,2022-08-17
78774,285446,1,13,\N,2022-08-17
78776,286934,1,35,\N,2022-08-17
78777,276824,1,35,\N,2022-08-17
78778,264347,1,21,\N,2022-08-17
78780,286271,1,21,\N,2022-08-17
78781,286934,1,5,\N,2022-08-17
78782,276824,1,5,\N,2022-08-17
78783,286934,1,21,\N,2022-08-17
78784,276824,1,21,\N,2022-08-17
78785,285413,1,49,\N,2022-08-17
78788,286934,1,11,\N,2022-08-17
78789,276824,1,11,\N,2022-08-17
78791,286642,1,53,\N,2022-08-17
78794,286934,1,3,\N,2022-08-17
78795,276824,1,3,\N,2022-08-17
78798,284790,1,11,\N,2022-08-17
78799,276824,1,2,\N,2022-08-17
78800,286934,1,2,\N,2022-08-17
78801,285413,1,32,\N,2022-08-17
78802,285730,2,\N,3,2022-08-17
78803,286642,1,43,\N,2022-08-17
78805,286934,1,12,\N,2022-08-17
78806,276824,1,12,\N,2022-08-17
78811,286947,1,23,\N,2022-08-17
78813,285718,1,53,\N,2022-08-17
78815,284923,1,14,\N,2022-08-17
78816,285806,1,34,\N,2022-08-17
78817,283755,1,23,\N,2022-08-17
78818,286608,1,21,\N,2022-08-17
78820,264347,1,24,\N,2022-08-17
78821,286608,1,26,\N,2022-08-17
78822,286642,1,36,\N,2022-08-17
78823,276824,1,15,\N,2022-08-17
78824,286934,1,15,\N,2022-08-17
78825,282813,1,23,\N,2022-08-17
78826,286945,1,13,\N,2022-08-17
78827,286608,1,24,\N,2022-08-17
78828,286877,1,7,\N,2022-08-17
78830,276824,1,36,\N,2022-08-17
78831,286934,1,36,\N,2022-08-17
78832,286608,1,20,\N,2022-08-17
78833,286396,1,21,\N,2022-08-17
78835,284907,1,14,\N,2022-08-17
78836,285413,1,41,\N,2022-08-17
78838,284790,1,2,\N,2022-08-17
78840,277378,1,24,\N,2022-08-17
78841,286642,1,51,\N,2022-08-17
78842,286566,1,23,\N,2022-08-17
78843,264347,1,22,\N,2022-08-17
78845,285413,1,53,\N,2022-08-17
78846,286642,1,41,\N,2022-08-17
78847,286239,1,11,\N,2022-08-17
78848,285963,1,14,\N,2022-08-17
78849,285413,1,43,\N,2022-08-17
78852,280216,1,39,\N,2022-08-17
78853,284790,1,13,\N,2022-08-17
78855,285413,1,37,\N,2022-08-17
78856,276107,1,11,\N,2022-08-17
78857,286148,1,21,\N,2022-08-17
78858,275741,1,23,\N,2022-08-17
78860,286687,1,35,\N,2022-08-17
78861,286440,1,13,\N,2022-08-17
78862,284923,1,32,\N,2022-08-17
78863,282517,1,14,\N,2022-08-17
78865,284923,1,7,\N,2022-08-17
78866,286146,1,28,\N,2022-08-17
78867,285816,1,21,\N,2022-08-17
78868,285806,1,19,\N,2022-08-17
78870,284923,1,37,\N,2022-08-17
78871,284923,1,16,\N,2022-08-17
78872,285413,1,51,\N,2022-08-17
78873,282517,1,26,\N,2022-08-17
78875,276107,1,5,\N,2022-08-17
78877,286151,1,15,\N,2022-08-17
78879,284790,1,35,\N,2022-08-17
78882,286151,1,39,\N,2022-08-17
78884,284858,1,13,\N,2022-08-17
78885,286907,1,22,\N,2022-08-17
78888,286151,1,12,\N,2022-08-17
78889,273602,1,39,\N,2022-08-17
78890,286588,1,39,\N,2022-08-17
78893,264306,1,13,\N,2022-08-18
78901,284790,1,14,\N,2022-08-18
78902,284916,1,7,\N,2022-08-18
78903,285963,1,21,\N,2022-08-18
78904,285963,1,23,\N,2022-08-18
78906,286178,1,23,\N,2022-08-18
78907,264347,1,7,\N,2022-08-18
78908,285963,2,\N,2,2022-08-18
78909,280121,1,39,\N,2022-08-18
78914,262548,1,7,\N,2022-08-18
78920,286588,1,13,\N,2022-08-18
78921,286271,1,14,\N,2022-08-18
78923,285942,1,39,\N,2022-08-18
78924,286987,1,7,\N,2022-08-18
78927,286987,1,21,\N,2022-08-18
78928,286987,1,24,\N,2022-08-18
78930,286987,1,16,\N,2022-08-18
78931,286987,1,22,\N,2022-08-18
78932,285738,1,12,\N,2022-08-18
78933,286987,1,14,\N,2022-08-18
78934,286987,1,37,\N,2022-08-18
78935,286987,1,32,\N,2022-08-18
78936,286987,1,3,\N,2022-08-18
78938,286987,1,5,\N,2022-08-18
78940,286271,1,35,\N,2022-08-18
78942,274098,1,25,\N,2022-08-18
78943,283166,1,27,\N,2022-08-18
78944,266619,1,46,\N,2022-08-18
78945,286420,1,53,\N,2022-08-18
78946,283658,1,23,\N,2022-08-18
78950,264303,1,39,\N,2022-08-18
78954,264303,1,3,\N,2022-08-18
78955,281379,1,14,\N,2022-08-18
78957,264303,1,35,\N,2022-08-18
78959,286271,1,3,\N,2022-08-18
78960,285413,1,27,\N,2022-08-18
78961,285413,1,11,\N,2022-08-18
78963,285155,1,37,\N,2022-08-18
78964,286271,1,5,\N,2022-08-18
78965,285413,1,15,\N,2022-08-18
78967,286271,1,28,\N,2022-08-18
78970,275045,1,5,\N,2022-08-18
78971,286178,1,7,\N,2022-08-18
78973,286271,1,11,\N,2022-08-18
78975,286271,1,2,\N,2022-08-18
78976,285413,1,7,\N,2022-08-18
78977,285989,1,14,\N,2022-08-18
78986,282159,1,29,\N,2022-08-18
78988,266619,1,35,\N,2022-08-18
78991,285413,1,5,\N,2022-08-18
78995,266738,1,29,\N,2022-08-18
78996,286699,1,49,\N,2022-08-18
78997,285413,1,4,\N,2022-08-18
78999,286642,1,32,\N,2022-08-18
79000,285413,1,20,\N,2022-08-18
79002,280243,1,23,\N,2022-08-18
79004,286291,1,37,\N,2022-08-18
79007,274352,1,30,\N,2022-08-18
79008,285413,1,3,\N,2022-08-18
79010,286642,1,19,\N,2022-08-18
79013,266619,1,20,\N,2022-08-18
79014,286146,1,21,\N,2022-08-18
79022,285583,1,3,\N,2022-08-18
79024,286591,1,30,\N,2022-08-18
79026,285413,1,14,\N,2022-08-18
79030,286642,1,26,\N,2022-08-18
79032,285413,1,26,\N,2022-08-18
79035,286642,1,20,\N,2022-08-18
79038,266619,1,30,\N,2022-08-18
79039,286291,1,16,\N,2022-08-18
79042,279169,1,20,\N,2022-08-18
79043,285413,1,22,\N,2022-08-18
79047,285413,1,44,\N,2022-08-18
79048,284907,1,45,\N,2022-08-18
79051,284923,1,30,\N,2022-08-18
79053,284406,1,11,\N,2022-08-18
79054,285413,1,45,\N,2022-08-18
79055,284923,1,39,\N,2022-08-18
79057,284923,1,44,\N,2022-08-18
79063,284923,1,28,\N,2022-08-18
79065,285413,1,29,\N,2022-08-18
79067,285081,1,4,\N,2022-08-18
79068,286291,1,22,\N,2022-08-18
79069,285413,1,35,\N,2022-08-18
79070,285413,1,34,\N,2022-08-18
79071,286297,1,45,\N,2022-08-18
79073,286291,1,21,\N,2022-08-18
79074,276824,1,37,\N,2022-08-18
79075,286642,1,35,\N,2022-08-18
79079,286291,1,14,\N,2022-08-18
79080,286642,1,29,\N,2022-08-18
79081,276824,1,54,\N,2022-08-18
79082,286934,1,54,\N,2022-08-18
79083,275100,1,42,\N,2022-08-18
79084,264303,2,\N,3,2022-08-18
79085,275741,1,21,\N,2022-08-18
79086,285529,1,14,\N,2022-08-18
79087,285529,1,39,\N,2022-08-18
79088,285529,1,35,\N,2022-08-18
79089,286111,1,42,\N,2022-08-18
79090,284241,1,35,\N,2022-08-18
79093,275741,1,30,\N,2022-08-18
79094,275741,1,20,\N,2022-08-18
79096,275741,1,3,\N,2022-08-18
79098,275741,1,14,\N,2022-08-18
79099,275741,1,35,\N,2022-08-18
79100,275741,1,11,\N,2022-08-18
79101,282803,1,2,\N,2022-08-18
79102,275741,1,5,\N,2022-08-18
79104,277964,1,24,\N,2022-08-18
79105,282995,1,46,\N,2022-08-18
79107,282803,1,45,\N,2022-08-18
79111,275045,1,11,\N,2022-08-19
79112,284858,1,39,\N,2022-08-19
79113,285352,1,7,\N,2022-08-19
79115,271648,1,34,\N,2022-08-19
79117,283130,1,7,\N,2022-08-19
79118,287143,1,7,\N,2022-08-19
79121,282803,1,28,\N,2022-08-19
79122,282291,1,22,\N,2022-08-20
79123,282088,1,12,\N,2022-08-20
79124,282088,1,48,\N,2022-08-20
79126,280613,1,24,\N,2022-08-20
79127,283730,1,7,\N,2022-08-20
79128,265337,1,7,\N,2022-08-20
79129,265337,1,20,\N,2022-08-20
79130,265337,1,22,\N,2022-08-20
79131,284438,1,35,\N,2022-08-20
79133,277410,1,23,\N,2022-08-20
79134,282803,1,25,\N,2022-08-20
79135,282668,1,20,\N,2022-08-20
79137,274781,1,23,\N,2022-08-21
79139,282088,1,25,\N,2022-08-21
79140,284438,1,11,\N,2022-08-21
79141,285397,1,7,\N,2022-08-21
79142,261682,1,46,\N,2022-08-21
79143,269741,1,42,\N,2022-08-21
79144,287214,1,20,\N,2022-08-21
79146,284438,1,23,\N,2022-08-21
79147,260465,1,5,\N,2022-08-21
79148,282088,1,39,\N,2022-08-21
79149,287214,1,7,\N,2022-08-21
79150,282430,1,21,\N,2022-08-21
79154,282803,1,24,\N,2022-08-21
79155,267064,1,14,\N,2022-08-21
79158,261682,1,13,\N,2022-08-22
79159,281294,1,7,\N,2022-08-22
79160,282954,1,23,\N,2022-08-22
79161,275307,1,35,\N,2022-08-22
79162,267959,1,37,\N,2022-08-22
79164,287050,1,57,\N,2022-08-22
79165,277953,1,23,\N,2022-08-22
79166,269741,2,\N,2,2022-08-22
79168,269540,1,21,\N,2022-08-22
79169,276130,1,37,\N,2022-08-22
79171,287143,1,23,\N,2022-08-22
79172,274163,1,7,\N,2022-08-22
79173,274162,1,7,\N,2022-08-22
79174,282560,1,21,\N,2022-08-22
79177,274781,1,13,\N,2022-08-23
79178,282637,1,21,\N,2022-08-23
79179,285352,1,42,\N,2022-08-23
79180,271991,1,14,\N,2022-08-23
79181,280121,1,30,\N,2022-08-23
79185,284028,1,7,\N,2022-08-23
79186,277084,1,5,\N,2022-08-23
79188,275045,1,21,\N,2022-08-23
79190,282088,1,3,\N,2022-08-23
79192,282901,1,42,\N,2022-08-23
79195,282542,1,21,\N,2022-08-23
79196,285670,1,16,\N,2022-08-24
79197,285670,1,23,\N,2022-08-24
79246,274996,1,35,\N,2022-08-24
79248,274050,1,37,\N,2022-08-24
79249,271991,1,20,\N,2022-08-24
79250,275045,1,2,\N,2022-08-24
79251,287330,1,7,\N,2022-08-24
79252,282954,1,13,\N,2022-08-24
79255,284438,1,2,\N,2022-08-24
79256,267959,1,14,\N,2022-08-24
79258,282088,1,23,\N,2022-08-24
79261,269314,1,3,\N,2022-08-24
79262,270671,1,24,\N,2022-08-24
79263,285670,1,14,\N,2022-08-24
79264,282935,1,7,\N,2022-08-25
79265,260971,1,14,\N,2022-08-25
79266,284482,1,46,\N,2022-08-25
79267,285352,1,20,\N,2022-08-25
79269,275045,1,12,\N,2022-08-25
79270,265337,1,35,\N,2022-08-25
79271,284180,1,21,\N,2022-08-25
79272,287238,1,7,\N,2022-08-25
79273,285352,1,22,\N,2022-08-25
79274,263293,1,24,\N,2022-08-25
79275,265337,1,23,\N,2022-08-25
79278,284438,1,13,\N,2022-08-25
79279,271154,1,28,\N,2022-08-25
79280,274825,1,14,\N,2022-08-25
79281,282273,1,21,\N,2022-08-25
79284,282542,1,22,\N,2022-08-25
79289,280868,1,16,\N,2022-08-26
79291,274166,1,7,\N,2022-08-26
79292,268892,1,21,\N,2022-08-26
79293,287436,1,7,\N,2022-08-26
79294,271925,1,21,\N,2022-08-26
79298,286865,1,7,\N,2022-08-26
79300,280868,1,22,\N,2022-08-26
79305,285411,1,7,\N,2022-08-27
79308,282705,1,23,\N,2022-08-27
79313,282668,1,35,\N,2022-08-28
79316,283696,1,21,\N,2022-08-28
79318,275286,1,16,\N,2022-08-28
79324,261682,1,42,\N,2022-08-28
79325,260813,1,20,\N,2022-08-28
79326,284858,1,21,\N,2022-08-28
79327,282542,1,23,\N,2022-08-28
79330,261682,1,39,\N,2022-08-29
79331,275276,1,23,\N,2022-08-29
79334,263825,1,7,\N,2022-08-29
79335,272586,1,11,\N,2022-08-29
79336,282542,1,13,\N,2022-08-29
79502,288553,1,28,\N,2022-08-29
79503,282954,1,39,\N,2022-08-29
79504,262569,1,14,\N,2022-08-29
79505,265101,1,21,\N,2022-08-29
79507,287632,1,7,\N,2022-08-29
79508,284180,1,14,\N,2022-08-29
79509,260465,1,11,\N,2022-08-29
79512,263690,1,56,\N,2022-08-29
79514,271925,1,7,\N,2022-08-29
79515,271519,1,22,\N,2022-08-29
79517,284482,1,42,\N,2022-08-30
79518,275505,1,7,\N,2022-08-30
79519,263535,1,30,\N,2022-08-30
79520,283730,1,35,\N,2022-08-30
79521,284487,1,28,\N,2022-08-30
79523,284487,1,27,\N,2022-08-30
79524,262569,1,7,\N,2022-08-30
79525,280613,1,14,\N,2022-08-30
79529,282610,1,28,\N,2022-08-30
79532,285191,1,20,\N,2022-08-30
79534,259860,1,5,\N,2022-08-30
79535,259860,1,3,\N,2022-08-30
79536,288484,1,7,\N,2022-08-30
79538,288753,1,29,\N,2022-08-31
79541,281294,1,23,\N,2022-08-31
79542,277556,1,7,\N,2022-08-31
79543,262569,1,20,\N,2022-08-31
79544,281294,1,21,\N,2022-08-31
79545,280372,1,23,\N,2022-08-31
79546,282995,1,42,\N,2022-08-31
79548,284028,1,46,\N,2022-08-31
79549,288637,1,7,\N,2022-08-31
79550,267064,1,2,\N,2022-08-31
79552,284487,1,52,\N,2022-09-01
79558,285406,1,7,\N,2022-09-01
79559,272887,1,35,\N,2022-09-01
79562,286418,1,23,\N,2022-09-01
79564,275126,1,2,\N,2022-09-01
79567,267064,1,32,\N,2022-09-01
79568,279352,1,14,\N,2022-09-01
79570,271950,1,7,\N,2022-09-01
79572,288926,1,7,\N,2022-09-01
79575,287143,1,21,\N,2022-09-01
79576,270616,1,23,\N,2022-09-01
79577,285411,1,23,\N,2022-09-01
79579,271950,1,46,\N,2022-09-02
79580,288505,1,35,\N,2022-09-02
79582,278881,1,21,\N,2022-09-02
79584,284266,1,23,\N,2022-09-02
79588,261972,1,23,\N,2022-09-02
79589,274552,1,35,\N,2022-09-02
79591,289048,1,7,\N,2022-09-02
79592,284954,1,21,\N,2022-09-02
79593,283573,1,21,\N,2022-09-02
79596,278789,1,7,\N,2022-09-02
79597,282687,1,23,\N,2022-09-02
79598,282591,1,42,\N,2022-09-02
79599,286607,1,46,\N,2022-09-02
79601,283573,1,14,\N,2022-09-02
79602,283573,1,28,\N,2022-09-03
79603,288771,1,7,\N,2022-09-03
79604,288269,1,7,\N,2022-09-03
79606,280613,1,2,\N,2022-09-03
79607,277410,1,21,\N,2022-09-03
79609,276510,1,46,\N,2022-09-03
79611,277953,1,39,\N,2022-09-03
79612,274781,1,39,\N,2022-09-03
79614,282586,1,21,\N,2022-09-03
79615,277353,1,21,\N,2022-09-04
79616,272510,1,30,\N,2022-09-04
79620,275100,1,21,\N,2022-09-04
79621,277084,1,11,\N,2022-09-04
79622,281294,1,24,\N,2022-09-04
79623,287490,1,7,\N,2022-09-04
79627,280613,1,26,\N,2022-09-04
79628,289270,1,23,\N,2022-09-04
79632,260754,1,14,\N,2022-09-04
79633,289210,1,7,\N,2022-09-04
79634,282273,1,14,\N,2022-09-04
79636,289118,1,7,\N,2022-09-05
79642,282706,1,42,\N,2022-09-05
79646,289177,1,7,\N,2022-09-05
79647,282776,1,7,\N,2022-09-05
79648,283824,1,29,\N,2022-09-05
79650,287688,1,7,\N,2022-09-05
79651,267064,1,50,\N,2022-09-05
79652,271154,1,2,\N,2022-09-05
79653,286826,1,14,\N,2022-09-05
79655,271950,1,42,\N,2022-09-05
79656,282839,1,46,\N,2022-09-05
79658,271950,1,23,\N,2022-09-05
79659,276439,1,5,\N,2022-09-05
