student_id,course_id,minutes_watched,date_watched
280228,24,9.15,2022-07-04
267842,24,1.97,2022-07-04
278927,24,66.58,2022-07-04
275682,24,15.72,2022-07-04
268287,24,3,2022-07-04
278582,24,53.67,2022-07-04
275277,24,32.45,2022-07-04
275470,24,26.45,2022-07-04
277791,24,37.2,2022-07-04
278055,24,20.18,2022-07-04
263579,24,35.68,2022-07-04
268287,24,15.12,2022-07-05
279352,24,82.08,2022-07-05
278582,24,62.97,2022-07-05
278843,24,0.13,2022-07-05
278326,24,18.7,2022-07-05
275470,24,23.07,2022-07-05
275682,24,8.08,2022-07-05
263579,24,16.43,2022-07-05
278055,24,23.63,2022-07-05
272838,24,0.08,2022-07-05
278326,24,17.77,2022-07-06
268287,24,18.35,2022-07-06
278843,24,39.67,2022-07-06
269204,24,18.08,2022-07-06
275277,24,11.28,2022-07-06
275470,24,33.25,2022-07-06
266810,24,0.18,2022-07-06
263579,24,19.45,2022-07-06
272838,24,21.43,2022-07-06
278344,24,20.52,2022-07-06
261905,24,5.17,2022-07-06
278344,24,5.13,2022-07-07
261905,24,36.55,2022-07-07
278843,24,0.18,2022-07-07
275277,24,20.15,2022-07-07
275470,24,30,2022-07-07
265653,24,10,2022-07-07
279468,24,25.6,2022-07-07
268287,24,2.22,2022-07-07
262414,24,21.55,2022-07-07
263579,24,24.35,2022-07-07
278055,24,18.27,2022-07-07
280583,24,22.38,2022-07-07
268287,24,18.33,2022-07-08
275165,24,34.6,2022-07-08
262046,24,0.45,2022-07-08
275470,24,57.42,2022-07-08
278798,24,0.12,2022-07-08
270671,24,10.27,2022-07-08
278055,24,24.3,2022-07-08
279468,24,21.52,2022-07-08
263579,24,6.57,2022-07-08
266512,24,20.05,2022-07-08
263579,24,25.47,2022-07-09
272838,24,6.7,2022-07-09
268287,24,1.73,2022-07-09
265970,24,22.6,2022-07-09
266512,24,12.23,2022-07-09
260132,24,26.58,2022-07-10
265970,24,42.48,2022-07-10
272838,24,45.25,2022-07-10
275637,24,40.13,2022-07-10
266512,24,45.4,2022-07-10
279468,24,18.87,2022-07-10
265415,24,4.87,2022-07-10
272838,24,2.57,2022-07-11
266512,24,29.67,2022-07-11
279468,24,11.12,2022-07-11
268287,24,0.22,2022-07-11
264295,24,42.05,2022-07-11
275470,24,3.9,2022-07-11
275277,24,32.48,2022-07-11
265415,24,0.35,2022-07-11
263579,24,6.45,2022-07-11
278055,24,38.33,2022-07-11
272261,24,30.12,2022-07-11
275637,24,72.15,2022-07-11
265970,24,5.12,2022-07-12
268287,24,3.72,2022-07-12
260754,24,5.43,2022-07-12
279468,24,8.07,2022-07-12
272261,24,53.58,2022-07-12
266512,24,21.48,2022-07-12
274693,24,8.9,2022-07-12
262414,24,6.62,2022-07-12
266693,24,41.15,2022-07-12
275637,24,0.23,2022-07-12
278055,24,15.67,2022-07-12
281294,24,0.28,2022-07-12
276130,24,33.23,2022-07-12
265970,24,8.35,2022-07-13
275165,24,32.22,2022-07-13
280324,24,3.75,2022-07-13
269570,24,23.92,2022-07-13
266512,24,4.38,2022-07-13
275286,24,52.45,2022-07-13
272261,24,18.28,2022-07-13
278927,24,4.03,2022-07-13
281387,24,4.2,2022-07-13
276130,24,27.28,2022-07-13
265970,24,6.95,2022-07-14
266814,24,32.87,2022-07-14
278843,24,37.3,2022-07-14
275286,24,13.75,2022-07-14
266693,24,29.08,2022-07-14
281522,24,2.9,2022-07-14
278055,24,0.98,2022-07-14
266512,24,11.73,2022-07-14
265970,24,19.38,2022-07-15
279264,24,18.77,2022-07-15
275286,24,40.8,2022-07-15
266512,24,73.37,2022-07-15
266693,24,31.62,2022-07-15
270671,24,18.25,2022-07-15
261905,24,20.53,2022-07-15
261905,24,4.23,2022-07-16
281739,24,0.08,2022-07-16
266512,24,19.78,2022-07-16
280324,24,69.37,2022-07-16
263579,24,20.18,2022-07-16
268287,24,19.93,2022-07-17
280324,24,15.35,2022-07-17
280134,24,31.25,2022-07-17
266512,24,16.43,2022-07-17
262761,24,32.62,2022-07-17
265970,24,22.68,2022-07-17
281850,24,0.07,2022-07-17
281734,24,7.3,2022-07-17
270231,24,3.05,2022-07-17
263579,24,0.37,2022-07-17
268287,24,51.8,2022-07-18
280134,24,16.5,2022-07-18
277864,24,3.13,2022-07-18
269570,24,28.87,2022-07-18
279482,24,7.58,2022-07-18
266693,24,12.63,2022-07-18
278055,24,15.52,2022-07-18
276130,24,26.4,2022-07-18
265970,24,12.3,2022-07-19
268287,24,41.63,2022-07-19
282027,24,0.22,2022-07-19
277864,24,34.62,2022-07-19
258922,24,7.02,2022-07-19
275307,24,2.85,2022-07-19
278753,24,93.08,2022-07-19
265653,24,4.9,2022-07-19
266512,24,33.45,2022-07-19
266693,24,19.17,2022-07-19
282098,24,0.4,2022-07-19
272838,24,0.13,2022-07-19
278055,24,43.22,2022-07-19
268287,24,68.12,2022-07-20
277864,24,3.37,2022-07-20
278753,24,122.07,2022-07-20
266512,24,9.27,2022-07-20
272261,24,62.32,2022-07-20
268827,24,23.25,2022-07-20
269570,24,14.52,2022-07-20
281961,24,68.12,2022-07-20
272838,24,10.08,2022-07-20
265415,24,22.5,2022-07-20
282165,24,0.25,2022-07-20
276130,24,9.02,2022-07-20
266012,24,3.53,2022-07-20
265970,24,7.62,2022-07-21
268287,24,40.1,2022-07-21
274996,24,28.47,2022-07-21
277864,24,7.08,2022-07-21
282235,24,34.4,2022-07-21
268827,24,21.03,2022-07-21
262414,24,22.4,2022-07-21
266512,24,11.98,2022-07-21
282243,24,0.4,2022-07-21
260754,24,9.1,2022-07-21
279482,24,1.18,2022-07-21
259524,24,63.5,2022-07-21
266012,24,47.33,2022-07-21
266012,24,124.58,2022-07-22
281794,24,9.77,2022-07-22
274996,24,117.9,2022-07-22
265970,24,4.03,2022-07-22
268827,24,25.93,2022-07-22
259524,24,62.03,2022-07-22
281894,24,2.98,2022-07-22
281961,24,0.4,2022-07-22
282338,24,7.35,2022-07-22
262414,24,10.65,2022-07-22
265415,24,6.2,2022-07-22
268287,24,53.6,2022-07-23
274996,24,62.58,2022-07-23
277864,24,27.22,2022-07-23
281894,24,25.55,2022-07-23
280249,24,69.65,2022-07-23
272838,24,10.37,2022-07-23
279482,24,55.48,2022-07-23
265415,24,0.18,2022-07-23
280249,24,113.9,2022-07-24
268287,24,39.98,2022-07-24
276562,24,0.13,2022-07-24
272089,24,113.57,2022-07-24
282088,24,3.97,2022-07-24
265415,24,0.05,2022-07-24
263579,24,10.1,2022-07-24
266012,24,25.15,2022-07-24
266012,24,68.6,2022-07-25
280249,24,56.57,2022-07-25
268287,24,74.02,2022-07-25
265415,24,0.83,2022-07-25
261086,24,12.43,2022-07-25
268827,24,36.27,2022-07-25
277398,24,10.18,2022-07-25
282565,24,0.33,2022-07-25
279468,24,39.28,2022-07-25
259524,24,49.47,2022-07-25
270671,24,22.83,2022-07-25
275799,24,49.12,2022-07-25
282620,24,0.98,2022-07-25
259524,24,34.12,2022-07-26
266012,24,22.45,2022-07-26
275799,24,9.95,2022-07-26
268287,24,69.28,2022-07-26
277864,24,43.17,2022-07-26
282630,24,1.9,2022-07-26
260861,24,29.83,2022-07-26
274693,24,3.33,2022-07-26
269570,24,17.25,2022-07-26
268827,24,25.87,2022-07-26
279468,24,11.67,2022-07-26
281742,24,26.07,2022-07-26
272838,24,1.22,2022-07-26
265970,24,2.08,2022-07-26
265970,24,14.97,2022-07-27
277845,24,3.83,2022-07-27
268287,24,50.83,2022-07-27
281742,24,55.68,2022-07-27
260861,24,1.8,2022-07-27
277864,24,44.73,2022-07-27
270671,24,11.32,2022-07-27
280548,24,35.35,2022-07-27
268827,24,16.83,2022-07-27
279482,24,14.57,2022-07-27
282774,24,21.97,2022-07-27
272838,24,10.9,2022-07-27
265970,24,21.53,2022-07-28
272838,24,39.68,2022-07-28
268287,24,61.02,2022-07-28
282846,24,0.25,2022-07-28
282774,24,20.78,2022-07-28
268827,24,43.52,2022-07-28
280548,24,5.4,2022-07-28
279482,24,77.33,2022-07-28
266693,24,0.08,2022-07-28
270671,24,5.82,2022-07-28
282889,24,0.2,2022-07-28
282801,24,1.25,2022-07-28
282924,24,1.43,2022-07-28
279482,24,138.07,2022-07-29
268287,24,29.77,2022-07-29
272838,24,18.75,2022-07-29
275165,24,49.17,2022-07-29
281753,24,107.95,2022-07-29
277864,24,3.47,2022-07-29
265653,24,5.47,2022-07-29
261820,24,19.78,2022-07-29
268827,24,34.13,2022-07-29
277012,24,54.87,2022-07-29
280548,24,7.88,2022-07-29
277845,24,11.07,2022-07-29
274730,24,0.35,2022-07-29
283011,24,2.63,2022-07-29
277964,24,3.42,2022-07-29
277012,24,138.22,2022-07-30
268287,24,24.05,2022-07-30
277864,24,26.32,2022-07-30
272838,24,13,2022-07-30
277845,24,4.45,2022-07-30
279468,24,8.3,2022-07-30
270671,24,6.88,2022-07-30
281440,24,3.87,2022-07-30
260861,24,9.87,2022-07-30
280548,24,0.1,2022-07-30
280134,24,39.68,2022-07-30
280134,24,56.62,2022-07-31
279973,24,3.33,2022-07-31
268287,24,8.8,2022-07-31
277398,24,6.2,2022-07-31
281440,24,6.58,2022-07-31
272838,24,0.18,2022-07-31
279482,24,116.27,2022-07-31
275158,24,0.07,2022-07-31
260861,24,7.2,2022-07-31
283316,24,0.05,2022-08-01
268287,24,37.85,2022-08-01
282884,24,21.7,2022-08-01
282318,24,33.67,2022-08-01
279482,24,3.25,2022-08-01
281440,24,55.13,2022-08-01
280134,24,5.43,2022-08-01
280548,24,0.23,2022-08-01
265415,24,12.75,2022-08-01
281440,24,57.5,2022-08-02
280134,24,56,2022-08-02
268287,24,50.55,2022-08-02
282318,24,62.4,2022-08-02
282884,24,11.78,2022-08-02
283407,24,0.85,2022-08-02
279468,24,13.45,2022-08-02
280324,24,96.4,2022-08-02
274498,24,2.93,2022-08-02
264313,24,3.13,2022-08-02
281440,24,83.08,2022-08-03
265970,24,10.12,2022-08-03
268287,24,0.53,2022-08-03
282371,24,27.38,2022-08-03
282318,24,96.98,2022-08-03
260754,24,18.58,2022-08-03
283452,24,0.7,2022-08-03
270671,24,0.05,2022-08-03
273300,24,0.13,2022-08-03
283776,24,0.1,2022-08-03
282872,24,0.05,2022-08-04
268287,24,14.95,2022-08-04
283239,24,0.4,2022-08-04
282371,24,36.37,2022-08-04
282318,24,17.68,2022-08-04
280324,24,84.63,2022-08-04
281440,24,30.58,2022-08-04
272425,24,15.77,2022-08-04
283025,24,0.32,2022-08-04
283920,24,1.27,2022-08-04
280324,24,18.82,2022-08-05
282371,24,70.87,2022-08-05
283997,24,1.2,2022-08-05
261086,24,34.12,2022-08-05
272425,24,2.88,2022-08-05
265415,24,84.7,2022-08-06
282371,24,47.55,2022-08-06
277398,24,25.12,2022-08-06
284191,24,0.1,2022-08-06
282291,24,12.47,2022-08-07
279468,24,5.87,2022-08-07
277398,24,4.58,2022-08-07
284316,24,0.67,2022-08-07
284336,24,0.5,2022-08-08
277864,24,31.6,2022-08-08
280868,24,14.8,2022-08-08
284342,24,0.33,2022-08-08
258862,24,21.68,2022-08-08
261336,24,0.1,2022-08-08
284437,24,0.12,2022-08-08
284439,24,1.93,2022-08-08
268011,24,0.98,2022-08-08
277964,24,23.82,2022-08-09
265415,24,7.1,2022-08-09
282371,24,66.92,2022-08-09
262487,24,18.63,2022-08-09
280868,24,9.23,2022-08-09
277964,24,40.57,2022-08-10
280868,24,29.7,2022-08-10
265415,24,77.03,2022-08-10
284674,24,0.37,2022-08-10
282088,24,13.65,2022-08-10
274163,24,1.28,2022-08-10
280868,24,32.03,2022-08-11
274498,24,23.85,2022-08-11
282088,24,17.98,2022-08-11
268287,24,7.32,2022-08-11
283852,24,3.03,2022-08-11
282121,24,25.55,2022-08-11
268287,24,34.37,2022-08-12
274498,24,4.57,2022-08-12
270009,24,9.47,2022-08-12
281870,24,25.9,2022-08-12
282121,24,23.52,2022-08-12
283435,24,2.28,2022-08-12
280868,24,25.23,2022-08-13
268287,24,6.08,2022-08-13
282121,24,30.17,2022-08-13
285254,24,2.4,2022-08-13
281870,24,3.15,2022-08-13
282088,24,34.75,2022-08-13
274498,24,2.82,2022-08-13
285292,24,2.73,2022-08-13
285288,24,0.13,2022-08-13
280948,24,7.27,2022-08-13
282121,24,28.97,2022-08-14
285254,24,0.78,2022-08-14
280868,24,9.67,2022-08-14
280948,24,13.95,2022-08-14
282088,24,12.22,2022-08-14
277398,24,12.65,2022-08-14
284994,24,7.77,2022-08-14
274498,24,5.9,2022-08-14
261737,24,0.2,2022-08-14
282640,24,1.47,2022-08-14
265970,24,4.58,2022-08-14
280868,24,21.65,2022-08-15
283852,24,48.62,2022-08-15
282121,24,41.05,2022-08-15
261714,24,24.92,2022-08-15
283983,24,0.45,2022-08-15
264347,24,0.12,2022-08-15
285691,24,0.7,2022-08-15
276025,24,0.28,2022-08-15
279197,24,0.05,2022-08-15
266693,24,54.33,2022-08-15
266532,24,0.07,2022-08-15
282088,24,10.38,2022-08-15
285633,24,39.33,2022-08-15
280948,24,31.78,2022-08-15
284288,24,34.83,2022-08-15
268485,24,65.78,2022-08-15
284994,24,5.82,2022-08-15
286128,24,0.15,2022-08-15
284990,24,0.37,2022-08-15
265970,24,33.02,2022-08-15
286219,24,3.87,2022-08-15
285637,24,0.4,2022-08-16
271119,24,0.72,2022-08-16
261714,24,24.8,2022-08-16
280948,24,31.13,2022-08-16
280868,24,16.73,2022-08-16
268485,24,16.92,2022-08-16
268287,24,23.5,2022-08-16
285864,24,2.72,2022-08-16
286348,24,0.43,2022-08-16
269570,24,32.42,2022-08-16
285691,24,22.95,2022-08-16
284923,24,0.07,2022-08-16
285686,24,0.5,2022-08-16
266864,24,0.47,2022-08-16
286480,24,1.53,2022-08-16
260754,24,30.33,2022-08-16
278129,24,28.25,2022-08-16
283852,24,100.15,2022-08-16
285571,24,6.05,2022-08-16
275032,24,42.4,2022-08-16
266693,24,31.57,2022-08-16
270369,24,0.62,2022-08-16
283891,24,0.62,2022-08-16
285825,24,0.15,2022-08-16
285731,24,0.17,2022-08-16
274163,24,30.32,2022-08-16
266532,24,4,2022-08-16
261714,24,55.53,2022-08-17
268287,24,17.43,2022-08-17
286545,24,3.37,2022-08-17
284072,24,16.28,2022-08-17
266864,24,180.95,2022-08-17
286324,24,1.17,2022-08-17
280868,24,66.37,2022-08-17
286755,24,0.05,2022-08-17
285922,24,30.47,2022-08-17
284923,24,40.65,2022-08-17
282719,24,0.08,2022-08-17
284171,24,6.38,2022-08-17
286475,24,0.12,2022-08-17
286922,24,0.28,2022-08-17
277378,24,150.93,2022-08-17
285537,24,20.13,2022-08-17
270671,24,32.75,2022-08-17
264347,24,42.62,2022-08-17
274626,24,55.7,2022-08-17
274626,24,174.48,2022-08-18
280685,24,0.1,2022-08-18
276824,24,0.08,2022-08-18
286440,24,208.38,2022-08-18
285537,24,144.8,2022-08-18
284902,24,121.85,2022-08-18
287008,24,5.72,2022-08-18
261714,24,91.08,2022-08-18
280613,24,126.67,2022-08-18
287097,24,10.13,2022-08-18
286591,24,6.15,2022-08-18
282088,24,12.35,2022-08-18
277964,24,139.87,2022-08-18
281294,24,0.18,2022-08-18
281870,24,9.78,2022-08-18
263886,24,3.37,2022-08-18
270671,24,52.82,2022-08-18
282121,24,20.97,2022-08-18
284190,24,0.07,2022-08-18
286406,24,3.77,2022-08-19
280613,24,94.97,2022-08-19
284180,24,1.57,2022-08-19
282088,24,35.93,2022-08-20
282687,24,17.72,2022-08-20
274498,24,5.27,2022-08-20
283614,24,0.63,2022-08-20
284531,24,0.08,2022-08-20
282542,24,3.27,2022-08-21
282088,24,6.7,2022-08-21
282803,24,116.85,2022-08-21
282291,24,9.77,2022-08-21
287180,24,10.65,2022-08-21
287599,24,0.25,2022-08-22
282542,24,11.57,2022-08-22
270671,24,0.55,2022-08-22
263293,24,25.95,2022-08-22
274498,24,21.63,2022-08-22
282542,24,3.08,2022-08-23
263293,24,48.8,2022-08-23
286824,24,30.97,2022-08-23
278129,24,23.18,2022-08-23
284072,24,17.35,2022-08-23
282560,24,49.65,2022-08-23
275799,24,13,2022-08-23
274624,24,9.08,2022-08-24
270671,24,51.28,2022-08-24
263293,24,99.35,2022-08-24
284072,24,21.08,2022-08-24
274498,24,13.45,2022-08-24
274382,24,29.4,2022-08-24
263293,24,53.32,2022-08-25
274382,24,70.5,2022-08-25
281870,24,10.52,2022-08-25
260754,24,7.32,2022-08-25
286529,24,17.18,2022-08-25
284180,24,0.25,2022-08-25
288029,24,9.9,2022-08-25
282542,24,30.47,2022-08-25
274382,24,8.1,2022-08-26
284072,24,40.65,2022-08-26
287825,24,13.5,2022-08-26
282542,24,9.37,2022-08-26
286529,24,10.68,2022-08-26
288170,24,0.58,2022-08-26
287565,24,1.22,2022-08-27
286529,24,13.28,2022-08-27
282594,24,0.07,2022-08-27
282542,24,2.3,2022-08-27
268473,24,19.83,2022-08-27
274498,24,25.38,2022-08-27
286529,24,19.12,2022-08-28
278129,24,34.43,2022-08-28
274498,24,2.2,2022-08-28
261682,24,0.47,2022-08-28
258862,24,29.52,2022-08-28
284072,24,3.4,2022-08-28
266001,24,12.45,2022-08-28
282121,24,15.27,2022-08-28
288351,24,2.82,2022-08-29
284072,24,12.03,2022-08-29
268892,24,44.67,2022-08-29
286529,24,10.43,2022-08-29
274498,24,61.1,2022-08-29
284072,24,72.47,2022-08-30
287565,24,2.1,2022-08-30
265653,24,9.37,2022-08-30
288687,24,3.38,2022-08-30
268892,24,33.17,2022-08-30
258862,24,10.78,2022-08-30
286529,24,7.72,2022-08-30
288140,24,4,2022-08-30
284180,24,18.55,2022-08-30
277398,24,10.25,2022-08-30
280372,24,2.42,2022-08-31
284180,24,53.07,2022-08-31
283696,24,16.62,2022-08-31
268892,24,32.22,2022-08-31
281294,24,12.95,2022-08-31
260861,24,24.87,2022-08-31
284072,24,20.73,2022-08-31
285467,24,3.12,2022-09-01
283696,24,12.5,2022-09-01
288140,24,0.15,2022-09-01
277398,24,10.5,2022-09-01
268892,24,30.07,2022-09-01
288923,24,0.17,2022-09-01
286529,24,13.52,2022-09-01
289031,24,0.07,2022-09-01
278129,24,6.2,2022-09-01
266001,24,28.47,2022-09-01
289072,24,0.28,2022-09-01
284180,24,11.67,2022-09-01
281294,24,29.17,2022-09-02
284180,24,66.68,2022-09-02
268473,24,15.48,2022-09-02
268892,24,10.43,2022-09-02
283696,24,15.62,2022-09-02
281294,24,69.17,2022-09-03
275158,24,0.38,2022-09-03
277398,24,8.78,2022-09-03
283696,24,13.12,2022-09-03
284180,24,31.6,2022-09-03
282121,24,21.42,2022-09-03
268473,24,3.57,2022-09-04
281294,24,104.4,2022-09-04
286406,24,0.17,2022-09-04
278129,24,11.17,2022-09-04
283696,24,27.25,2022-09-04
284180,24,31.58,2022-09-04
287331,24,3.57,2022-09-04
289047,24,11.35,2022-09-04
260861,24,30.17,2022-09-04
282121,24,3.22,2022-09-04
282291,24,9.3,2022-09-05
284180,24,10.83,2022-09-05
284487,24,5.88,2022-09-05
268892,24,34.23,2022-09-05
283696,24,4.58,2022-09-05
282542,24,2.93,2022-09-05
278129,24,15.15,2022-09-05
283696,24,52.08,2022-09-06
268892,24,33.12,2022-09-06
278129,24,19.03,2022-09-06
258862,24,58.53,2022-09-06
286834,24,38.88,2022-09-06
289661,24,4.35,2022-09-06
282560,24,71.17,2022-09-06
284487,24,26.02,2022-09-06
277845,24,1.27,2022-09-07
280067,24,0.63,2022-09-07
268892,24,37.82,2022-09-07
258862,24,13.63,2022-09-07
278881,24,25.08,2022-09-07
282575,24,3.2,2022-09-07
287526,24,9.98,2022-09-07
289801,24,0.23,2022-09-07
282560,24,46.22,2022-09-07
283696,24,38.08,2022-09-08
268892,24,5.4,2022-09-08
258862,24,45.92,2022-09-08
287526,24,34.08,2022-09-08
289904,24,40.03,2022-09-08
274624,24,0.1,2022-09-08
282560,24,37.13,2022-09-08
286824,24,0.82,2022-09-08
284180,24,0.7,2022-09-09
287526,24,1.82,2022-09-09
286834,24,24.47,2022-09-09
258862,24,40.67,2022-09-09
287143,24,98.82,2022-09-09
282560,24,10.15,2022-09-09
283696,24,17,2022-09-09
265680,24,0.88,2022-09-09
290072,24,0.55,2022-09-09
261905,24,3.67,2022-09-09
277398,24,23.05,2022-09-09
277398,24,14.43,2022-09-10
282121,24,11.13,2022-09-10
283696,24,39.95,2022-09-10
275100,24,28.73,2022-09-10
286834,24,36.23,2022-09-10
284180,24,17.9,2022-09-10
290146,24,2.93,2022-09-10
288814,24,7.68,2022-09-10
290166,24,0.68,2022-09-11
284180,24,122.97,2022-09-11
287632,24,1.07,2022-09-11
278129,24,0.35,2022-09-11
275100,24,16.08,2022-09-11
282915,24,2.4,2022-09-11
282915,24,18.25,2022-09-12
275100,24,41.95,2022-09-12
290366,24,0.23,2022-09-12
268892,24,38.75,2022-09-12
287143,24,50.35,2022-09-12
274693,24,2.75,2022-09-12
286834,24,26.08,2022-09-12
290313,24,0.17,2022-09-12
268892,24,32.48,2022-09-13
286834,24,28.78,2022-09-13
278129,24,15.67,2022-09-13
275389,24,21.23,2022-09-13
287143,24,83.58,2022-09-13
283576,24,25.8,2022-09-13
282575,24,22.1,2022-09-13
275389,24,8.7,2022-09-14
279228,24,15.55,2022-09-14
266001,24,88.48,2022-09-14
268892,24,13.12,2022-09-14
286834,24,23.65,2022-09-14
290659,24,2.32,2022-09-14
271745,24,0.17,2022-09-14
283576,24,9.38,2022-09-14
279023,24,16.55,2022-09-14
281905,24,0.05,2022-09-14
289047,24,5.17,2022-09-14
263648,24,28.5,2022-09-14
279228,24,14.75,2022-09-15
266001,24,45.18,2022-09-15
284487,24,0.12,2022-09-15
268892,24,30.37,2022-09-15
275389,24,13.28,2022-09-15
278129,24,6.2,2022-09-15
263648,24,7.45,2022-09-15
258922,24,0.15,2022-09-15
260861,24,36.13,2022-09-15
278851,24,29.03,2022-09-15
277398,24,0.43,2022-09-15
278851,24,35.22,2022-09-16
275389,24,7.92,2022-09-16
279228,24,17.42,2022-09-16
285352,24,3.2,2022-09-16
282575,24,41.25,2022-09-16
268892,24,32.7,2022-09-16
290964,24,31.65,2022-09-16
290982,24,0.17,2022-09-16
279228,24,22.85,2022-09-17
288345,24,0.63,2022-09-17
275389,24,8.4,2022-09-17
291062,24,0.1,2022-09-17
291053,24,5.13,2022-09-17
278851,24,48.68,2022-09-17
275389,24,23.77,2022-09-18
264146,24,32.8,2022-09-18
282542,24,0.22,2022-09-18
278881,24,74.65,2022-09-18
279228,24,14.6,2022-09-18
278129,24,17.43,2022-09-18
283576,24,24.48,2022-09-18
278851,24,38.75,2022-09-18
278851,24,48.97,2022-09-19
275389,24,28.22,2022-09-19
274498,24,58.45,2022-09-19
287632,24,11.03,2022-09-19
268892,24,30.27,2022-09-19
282575,24,30.72,2022-09-19
291295,24,0.42,2022-09-19
286826,24,106.18,2022-09-19
264425,24,3.4,2022-09-19
279228,24,14.73,2022-09-19
279562,24,19.85,2022-09-19
289432,24,14.52,2022-09-19
288809,24,41.48,2022-09-19
261820,24,12.68,2022-09-19
285352,24,74.4,2022-09-20
266001,24,62.67,2022-09-20
268892,24,2.25,2022-09-20
286826,24,50.23,2022-09-20
279228,24,17.02,2022-09-20
288809,24,18.2,2022-09-20
279562,24,12.73,2022-09-20
287618,24,0.13,2022-09-20
287373,24,1.48,2022-09-20
285352,24,47.4,2022-09-21
287565,24,0.45,2022-09-21
279562,24,11.03,2022-09-21
286826,24,25.33,2022-09-21
288659,24,3.18,2022-09-21
283576,24,11.18,2022-09-21
279228,24,14.85,2022-09-21
288809,24,41.25,2022-09-21
291528,24,21.03,2022-09-21
268892,24,2.25,2022-09-21
282575,24,24.72,2022-09-21
274498,24,30.35,2022-09-21
266001,24,49.33,2022-09-21
277353,24,3.37,2022-09-21
277353,24,12.65,2022-09-22
266001,24,44.57,2022-09-22
285352,24,58.2,2022-09-22
291608,24,10.17,2022-09-22
264425,24,3.63,2022-09-22
286826,24,86.08,2022-09-22
279228,24,20.05,2022-09-22
268892,24,3.08,2022-09-22
291737,24,0.43,2022-09-22
291566,24,2.13,2022-09-22
278851,24,30.82,2022-09-22
288809,24,4.1,2022-09-22
288809,24,42.83,2022-09-23
279306,24,0.68,2022-09-23
279228,24,17.5,2022-09-23
282575,24,14.1,2022-09-23
279562,24,13.73,2022-09-23
291295,24,0.77,2022-09-23
287490,24,25.88,2022-09-23
275389,24,6,2022-09-23
277353,24,28.95,2022-09-23
277353,24,0.32,2022-09-24
285352,24,88.37,2022-09-24
266001,24,63.6,2022-09-24
289244,24,19.97,2022-09-24
291789,24,33.7,2022-09-24
281870,24,16.07,2022-09-24
291914,24,0.7,2022-09-24
288809,24,59.9,2022-09-24
274893,24,0.05,2022-09-24
291939,24,0.35,2022-09-24
291834,24,0.72,2022-09-24
279228,24,14.65,2022-09-24
291053,24,25.55,2022-09-24
271243,24,0.08,2022-09-24
276107,24,14.37,2022-09-25
282954,24,16.07,2022-09-25
291789,24,30.68,2022-09-25
279228,24,15.8,2022-09-25
266001,24,27.97,2022-09-25
282575,24,19.43,2022-09-25
289244,24,18.85,2022-09-25
265218,24,26.53,2022-09-25
288884,24,66.65,2022-09-25
277353,24,9.9,2022-09-25
288809,24,15.55,2022-09-25
289244,24,42.13,2022-09-26
282121,24,0.12,2022-09-26
266001,24,18.23,2022-09-26
268892,24,17.3,2022-09-26
277353,24,14.73,2022-09-26
279228,24,16.85,2022-09-26
276439,24,14.97,2022-09-26
290673,24,0.05,2022-09-26
279562,24,0.17,2022-09-26
291566,24,9.3,2022-09-26
283576,24,6.42,2022-09-27
266001,24,16.7,2022-09-27
283382,24,10.37,2022-09-27
282575,24,12.17,2022-09-27
268892,24,15.7,2022-09-27
277353,24,26.55,2022-09-27
276439,24,62.27,2022-09-27
279228,24,14.72,2022-09-27
291566,24,5.98,2022-09-27
271197,24,0.87,2022-09-27
289244,24,12.82,2022-09-27
289244,24,2,2022-09-28
288884,24,75.22,2022-09-28
288378,24,0.83,2022-09-28
286566,24,31.37,2022-09-28
268892,24,41.2,2022-09-28
288345,24,58.02,2022-09-28
279228,24,15.65,2022-09-28
278459,24,19.82,2022-09-28
276439,24,54.38,2022-09-28
290458,24,2.65,2022-09-29
292509,24,2.87,2022-09-29
279228,24,15.15,2022-09-29
292113,24,0.05,2022-09-29
289244,24,4.43,2022-09-29
282575,24,59.05,2022-09-29
288345,24,1.68,2022-09-29
278459,24,44.35,2022-09-29
276439,24,72.83,2022-09-29
289005,24,0.28,2022-09-30
292646,24,2.68,2022-09-30
278459,24,85.6,2022-09-30
279228,24,16.35,2022-09-30
288345,24,47.7,2022-09-30
277886,24,0.48,2022-09-30
291551,24,10.53,2022-09-30
288884,24,103.58,2022-09-30
269526,24,0.63,2022-09-30
276439,24,118.78,2022-09-30
277353,24,15.37,2022-09-30
291566,24,0.17,2022-09-30
292799,24,5.28,2022-10-01
291789,24,0.05,2022-10-01
288345,24,21.9,2022-10-01
278459,24,36.2,2022-10-01
276439,24,99.9,2022-10-01
272909,24,0.33,2022-10-01
292406,24,19.87,2022-10-01
279228,24,14.78,2022-10-01
289244,24,12.08,2022-10-02
279228,24,14.37,2022-10-02
292406,24,45.1,2022-10-02
288345,24,83.32,2022-10-02
278459,24,62.12,2022-10-02
290953,24,35.87,2022-10-02
289244,24,3.75,2022-10-03
293041,24,11.4,2022-10-03
268293,24,13.72,2022-10-03
287373,24,0.53,2022-10-03
292406,24,44.87,2022-10-03
279228,24,51.3,2022-10-03
288345,24,34.83,2022-10-03
271154,24,28.93,2022-10-03
292640,24,0.07,2022-10-03
279587,24,0.23,2022-10-03
273300,24,0.05,2022-10-04
288659,24,64.68,2022-10-04
268293,24,9.18,2022-10-04
