student_id,date_registered,f2p,total_minutes_watched,buckets
285481,2022-08-14,0,0.0,0
285482,2022-08-14,0,21.82,"(20.0, 25.0]"
285483,2022-08-14,0,0.0,0
285484,2022-08-14,0,2.08,"(0.0, 5.0]"
285485,2022-08-14,0,0.0,0
285486,2022-08-14,0,0.0,0
285487,2022-08-14,0,0.0,0
285488,2022-08-14,0,86.74,"(80.0, 90.0]"
285489,2022-08-14,0,149.7,"(120.0, 240.0]"
285490,2022-08-14,0,45.6,"(40.0, 50.0]"
285491,2022-08-14,0,0.22,"(0.0, 5.0]"
285492,2022-08-14,0,0.0,0
285493,2022-08-15,0,30.57,"(30.0, 40.0]"
285494,2022-08-15,0,0.0,0
285495,2022-08-15,0,0.0,0
285496,2022-08-15,0,1.48,"(0.0, 5.0]"
285497,2022-08-15,0,11.07,"(10.0, 15.0]"
285498,2022-08-15,0,31.04,"(30.0, 40.0]"
285499,2022-08-15,0,1.28,"(0.0, 5.0]"
285500,2022-08-15,0,31.57,"(30.0, 40.0]"
285501,2022-08-15,0,241.53999999999996,"(240.0, 480.0]"
285502,2022-08-15,0,0.0,0
285503,2022-08-15,0,0.0,0
285504,2022-08-15,1,58.56999999999999,"(50.0, 60.0]"
285505,2022-08-15,0,0.0,0
285506,2022-08-15,0,0.0,0
285507,2022-08-15,0,0.0,0
285508,2022-08-15,0,0.0,0
285509,2022-08-15,0,50.03999999999999,"(50.0, 60.0]"
285510,2022-08-15,0,16.6,"(15.0, 20.0]"
285511,2022-08-15,0,0.0,0
285512,2022-08-15,0,77.15,"(70.0, 80.0]"
285513,2022-08-15,0,0.28,"(0.0, 5.0]"
285514,2022-08-15,0,0.0,0
285515,2022-08-15,0,254.92,"(240.0, 480.0]"
285516,2022-08-15,0,0.0,0
285517,2022-08-15,0,0.0,0
285518,2022-08-15,0,0.0,0
285519,2022-08-15,0,70.57,"(70.0, 80.0]"
285520,2022-08-15,0,36.37,"(30.0, 40.0]"
285521,2022-08-15,0,120.72,"(120.0, 240.0]"
285522,2022-08-15,0,0.0,0
285523,2022-08-15,0,0.0,0
285524,2022-08-15,0,0.0,0
285525,2022-08-15,0,4.42,"(0.0, 5.0]"
285526,2022-08-15,0,0.0,0
285527,2022-08-15,0,80.82000000000001,"(80.0, 90.0]"
285528,2022-08-15,0,71.08,"(70.0, 80.0]"
285529,2022-08-15,0,329.31,"(240.0, 480.0]"
285530,2022-08-15,0,0.0,0
285531,2022-08-15,0,0.0,0
285532,2022-08-15,0,297.38,"(240.0, 480.0]"
285533,2022-08-15,0,0.0,0
285534,2022-08-15,0,0.0,0
285535,2022-08-15,0,91.88,"(90.0, 100.0]"
285536,2022-08-15,0,0.0,0
285537,2022-08-15,0,1510.1200000000001,"(1000.0, 2000.0]"
285538,2022-08-15,0,6.5,"(5.0, 10.0]"
285539,2022-08-15,0,17.0,"(15.0, 20.0]"
285540,2022-08-15,0,130.24,"(120.0, 240.0]"
285541,2022-08-15,0,30.080000000000002,"(30.0, 40.0]"
285542,2022-08-15,0,47.22,"(40.0, 50.0]"
285543,2022-08-15,0,10.12,"(10.0, 15.0]"
285544,2022-08-15,0,488.94000000000005,"(480.0, 1000.0]"
285545,2022-08-15,0,97.6,"(90.0, 100.0]"
285546,2022-08-15,0,64.4,"(60.0, 70.0]"
285547,2022-08-15,0,0.0,0
285548,2022-08-15,0,0.0,0
285549,2022-08-15,0,0.0,0
285550,2022-08-15,0,32.13,"(30.0, 40.0]"
285551,2022-08-15,0,0.0,0
285552,2022-08-15,0,9.709999999999999,"(5.0, 10.0]"
285553,2022-08-15,0,86.62,"(80.0, 90.0]"
285554,2022-08-15,0,1.17,"(0.0, 5.0]"
285555,2022-08-15,0,0.0,0
285556,2022-08-15,0,16.639999999999997,"(15.0, 20.0]"
285557,2022-08-15,0,33.379999999999995,"(30.0, 40.0]"
285558,2022-08-15,0,0.0,0
285559,2022-08-15,0,0.0,0
285560,2022-08-15,0,0.0,0
285561,2022-08-15,0,1.07,"(0.0, 5.0]"
285562,2022-08-15,0,0.23000000000000004,"(0.0, 5.0]"
285563,2022-08-15,0,0.0,0
285564,2022-08-15,0,0.0,0
285565,2022-08-15,0,66.34,"(60.0, 70.0]"
285566,2022-08-15,0,0.0,0
285567,2022-08-15,0,0.0,0
285568,2022-08-15,0,0.0,0
285569,2022-08-15,0,0.98,"(0.0, 5.0]"
285570,2022-08-15,0,0.0,0
285571,2022-08-15,0,145.93,"(120.0, 240.0]"
285572,2022-08-15,0,0.0,0
285573,2022-08-15,0,0.0,0
285574,2022-08-15,0,0.0,0
285575,2022-08-15,0,0.08,"(0.0, 5.0]"
285576,2022-08-15,0,0.0,0
285577,2022-08-15,0,0.0,0
285578,2022-08-15,0,0.0,0
285579,2022-08-15,0,3.4,"(0.0, 5.0]"
285580,2022-08-15,0,0.0,0
285581,2022-08-15,1,19.109999999999996,"(15.0, 20.0]"
285582,2022-08-15,0,0.0,0
285583,2022-08-15,0,121.96000000000001,"(120.0, 240.0]"
285584,2022-08-15,0,24.12,"(20.0, 25.0]"
285585,2022-08-15,0,124.78999999999999,"(120.0, 240.0]"
285586,2022-08-15,0,0.0,0
285587,2022-08-15,0,0.0,0
285588,2022-08-15,0,0.0,0
285589,2022-08-15,0,7.35,"(5.0, 10.0]"
285590,2022-08-15,0,0.0,0
285591,2022-08-15,0,0.12,"(0.0, 5.0]"
285592,2022-08-15,0,369.15,"(240.0, 480.0]"
285593,2022-08-15,0,6.3,"(5.0, 10.0]"
285594,2022-08-15,0,0.18,"(0.0, 5.0]"
285595,2022-08-15,0,0.0,0
285596,2022-08-15,0,0.9,"(0.0, 5.0]"
285597,2022-08-15,0,63.129999999999995,"(60.0, 70.0]"
285598,2022-08-15,0,46.57,"(40.0, 50.0]"
285599,2022-08-15,0,0.0,0
285600,2022-08-15,0,0.0,0
285601,2022-08-15,0,19.82,"(15.0, 20.0]"
285602,2022-08-15,0,0.0,0
285603,2022-08-15,0,0.0,0
285604,2022-08-15,0,8.52,"(5.0, 10.0]"
285605,2022-08-15,0,0.0,0
285606,2022-08-15,0,41.25,"(40.0, 50.0]"
285607,2022-08-15,0,24.23,"(20.0, 25.0]"
285608,2022-08-15,0,211.0,"(120.0, 240.0]"
285609,2022-08-15,0,0.0,0
285610,2022-08-15,0,0.0,0
285611,2022-08-15,0,0.0,0
285612,2022-08-15,0,0.75,"(0.0, 5.0]"
285613,2022-08-15,0,507.82000000000005,"(480.0, 1000.0]"
285614,2022-08-15,0,0.0,0
285615,2022-08-15,0,0.0,0
285616,2022-08-15,0,0.0,0
285617,2022-08-15,0,0.0,0
285618,2022-08-15,0,30.12,"(30.0, 40.0]"
285619,2022-08-15,0,0.0,0
285620,2022-08-15,0,0.0,0
285621,2022-08-15,0,0.0,0
285622,2022-08-15,0,45.970000000000006,"(40.0, 50.0]"
285623,2022-08-15,0,34.53,"(30.0, 40.0]"
285624,2022-08-15,0,0.0,0
285625,2022-08-15,0,442.47999999999996,"(240.0, 480.0]"
285626,2022-08-15,0,55.9,"(50.0, 60.0]"
285627,2022-08-15,0,1.18,"(0.0, 5.0]"
285628,2022-08-15,0,0.0,0
285629,2022-08-15,0,6.32,"(5.0, 10.0]"
285630,2022-08-15,0,69.11,"(60.0, 70.0]"
285631,2022-08-15,0,0.0,0
285632,2022-08-15,0,0.0,0
285633,2022-08-15,0,253.07000000000002,"(240.0, 480.0]"
285634,2022-08-15,0,0.07,"(0.0, 5.0]"
285635,2022-08-15,0,0.0,0
285636,2022-08-15,0,304.06,"(240.0, 480.0]"
285637,2022-08-15,0,1.8500000000000003,"(0.0, 5.0]"
285638,2022-08-15,0,0.0,0
285639,2022-08-15,0,227.24,"(120.0, 240.0]"
285640,2022-08-15,0,0.13,"(0.0, 5.0]"
285641,2022-08-15,0,0.0,0
285642,2022-08-15,0,370.99,"(240.0, 480.0]"
285643,2022-08-15,0,94.99000000000001,"(90.0, 100.0]"
285644,2022-08-15,0,0.0,0
285645,2022-08-15,0,68.92,"(60.0, 70.0]"
285646,2022-08-15,0,0.0,0
285647,2022-08-15,0,44.77,"(40.0, 50.0]"
285648,2022-08-15,0,0.0,0
285649,2022-08-15,0,0.0,0
285650,2022-08-15,0,0.0,0
285651,2022-08-15,0,390.02,"(240.0, 480.0]"
285652,2022-08-15,0,466.43,"(240.0, 480.0]"
285653,2022-08-15,0,0.0,0
285654,2022-08-15,0,0.0,0
285655,2022-08-15,0,9.62,"(5.0, 10.0]"
285656,2022-08-15,0,0.0,0
285657,2022-08-15,0,271.11,"(240.0, 480.0]"
285658,2022-08-15,0,13.459999999999999,"(10.0, 15.0]"
285659,2022-08-15,0,10.63,"(10.0, 15.0]"
285660,2022-08-15,0,0.0,0
285661,2022-08-15,0,19.57,"(15.0, 20.0]"
285662,2022-08-15,0,0.0,0
285663,2022-08-15,0,0.0,0
285664,2022-08-15,0,0.0,0
285665,2022-08-15,0,0.3,"(0.0, 5.0]"
285666,2022-08-15,0,1.17,"(0.0, 5.0]"
285667,2022-08-15,0,16.86,"(15.0, 20.0]"
285668,2022-08-15,0,0.0,0
285669,2022-08-15,0,1.93,"(0.0, 5.0]"
285670,2022-08-15,1,280.93000000000006,"(240.0, 480.0]"
285671,2022-08-15,0,1.32,"(0.0, 5.0]"
285672,2022-08-15,0,0.08,"(0.0, 5.0]"
285673,2022-08-15,0,15.629999999999999,"(15.0, 20.0]"
285674,2022-08-15,0,0.0,0
285675,2022-08-15,0,0.53,"(0.0, 5.0]"
285676,2022-08-15,0,26.63,"(25.0, 30.0]"
285677,2022-08-15,0,0.08,"(0.0, 5.0]"
285678,2022-08-15,0,0.0,0
285679,2022-08-15,0,2.42,"(0.0, 5.0]"
285680,2022-08-15,0,0.0,0
285681,2022-08-15,0,0.0,0
285682,2022-08-15,0,0.0,0
285683,2022-08-15,0,85.79,"(80.0, 90.0]"
285684,2022-08-15,0,19.35,"(15.0, 20.0]"
285685,2022-08-15,0,215.2,"(120.0, 240.0]"
285686,2022-08-15,0,487.49,"(480.0, 1000.0]"
285687,2022-08-15,0,0.0,0
285688,2022-08-15,0,233.61999999999998,"(120.0, 240.0]"
285689,2022-08-15,0,0.0,0
285690,2022-08-15,0,0.2,"(0.0, 5.0]"
285691,2022-08-15,0,23.65,"(20.0, 25.0]"
285692,2022-08-15,0,17.38,"(15.0, 20.0]"
285693,2022-08-15,0,4.32,"(0.0, 5.0]"
285694,2022-08-15,0,0.0,0
285695,2022-08-15,0,0.16999999999999998,"(0.0, 5.0]"
285696,2022-08-15,0,0.0,0
285697,2022-08-15,0,17.1,"(15.0, 20.0]"
285698,2022-08-15,0,0.0,0
285699,2022-08-15,0,0.0,0
285700,2022-08-15,0,6.45,"(5.0, 10.0]"
285701,2022-08-15,0,23.68,"(20.0, 25.0]"
285702,2022-08-15,0,80.88,"(80.0, 90.0]"
285703,2022-08-15,0,5.68,"(5.0, 10.0]"
285704,2022-08-15,0,115.39999999999999,"(110.0, 120.0]"
285705,2022-08-15,0,53.669999999999995,"(50.0, 60.0]"
285706,2022-08-15,0,0.18,"(0.0, 5.0]"
285707,2022-08-15,0,0.55,"(0.0, 5.0]"
285708,2022-08-15,0,6.85,"(5.0, 10.0]"
285709,2022-08-15,0,0.0,0
285710,2022-08-15,0,0.0,0
285711,2022-08-15,0,0.07,"(0.0, 5.0]"
285712,2022-08-15,0,42.629999999999995,"(40.0, 50.0]"
285713,2022-08-15,0,56.97,"(50.0, 60.0]"
285714,2022-08-15,0,0.0,0
285715,2022-08-15,0,0.0,0
285716,2022-08-15,0,13.57,"(10.0, 15.0]"
285717,2022-08-15,0,0.0,0
285718,2022-08-15,0,196.36,"(120.0, 240.0]"
285719,2022-08-15,0,120.27,"(120.0, 240.0]"
285720,2022-08-15,0,0.45,"(0.0, 5.0]"
285721,2022-08-15,0,21.43,"(20.0, 25.0]"
285722,2022-08-15,0,4.38,"(0.0, 5.0]"
285723,2022-08-15,0,0.0,0
285724,2022-08-15,0,2.34,"(0.0, 5.0]"
285725,2022-08-15,0,0.0,0
285726,2022-08-15,0,0.0,0
285727,2022-08-15,0,107.9,"(100.0, 110.0]"
285728,2022-08-15,0,0.0,0
285729,2022-08-15,0,0.0,0
285730,2022-08-15,0,33.65,"(30.0, 40.0]"
285731,2022-08-15,0,2.8499999999999996,"(0.0, 5.0]"
285732,2022-08-15,0,6.2,"(5.0, 10.0]"
285733,2022-08-15,0,0.0,0
285734,2022-08-15,0,0.0,0
285735,2022-08-15,0,7.550000000000001,"(5.0, 10.0]"
285736,2022-08-15,0,0.0,0
285737,2022-08-15,0,61.18000000000001,"(60.0, 70.0]"
285738,2022-08-15,0,216.09,"(120.0, 240.0]"
285739,2022-08-15,0,1.7600000000000002,"(0.0, 5.0]"
285740,2022-08-15,0,0.0,0
285741,2022-08-15,0,0.25,"(0.0, 5.0]"
285742,2022-08-15,0,0.0,0
285743,2022-08-15,0,0.68,"(0.0, 5.0]"
285744,2022-08-15,0,68.0,"(60.0, 70.0]"
285745,2022-08-15,0,0.0,0
285746,2022-08-15,0,15.2,"(15.0, 20.0]"
285747,2022-08-15,0,0.1,"(0.0, 5.0]"
285748,2022-08-15,0,0.0,0
285749,2022-08-15,0,0.0,0
285750,2022-08-15,0,0.7,"(0.0, 5.0]"
285751,2022-08-15,0,0.0,0
285752,2022-08-15,0,0.0,0
285753,2022-08-15,0,0.0,0
285754,2022-08-15,0,7.73,"(5.0, 10.0]"
285755,2022-08-15,0,0.0,0
285756,2022-08-15,0,0.0,0
285757,2022-08-15,0,0.0,0
285758,2022-08-15,0,9.969999999999999,"(5.0, 10.0]"
285759,2022-08-15,0,0.0,0
285760,2022-08-15,0,4.37,"(0.0, 5.0]"
285761,2022-08-15,0,0.0,0
285762,2022-08-15,0,1.62,"(0.0, 5.0]"
285763,2022-08-15,0,0.0,0
285764,2022-08-15,0,0.0,0
285765,2022-08-15,0,0.0,0
285766,2022-08-15,0,0.0,0
285767,2022-08-15,0,0.4,"(0.0, 5.0]"
285768,2022-08-15,0,0.27,"(0.0, 5.0]"
285769,2022-08-15,0,5.1,"(5.0, 10.0]"
285770,2022-08-15,0,0.0,0
285771,2022-08-15,0,0.0,0
285772,2022-08-15,0,0.0,0
285773,2022-08-15,0,0.2,"(0.0, 5.0]"
285774,2022-08-15,0,3.5,"(0.0, 5.0]"
285775,2022-08-15,0,0.0,0
285776,2022-08-15,1,154.46999999999997,"(120.0, 240.0]"
285777,2022-08-15,0,0.0,0
285778,2022-08-15,0,0.0,0
285779,2022-08-15,0,0.68,"(0.0, 5.0]"
285780,2022-08-15,0,0.0,0
285781,2022-08-15,0,0.5700000000000001,"(0.0, 5.0]"
285782,2022-08-15,0,175.42,"(120.0, 240.0]"
285783,2022-08-15,0,0.0,0
285784,2022-08-15,0,131.2,"(120.0, 240.0]"
285785,2022-08-15,0,0.0,0
285786,2022-08-15,0,0.0,0
285787,2022-08-15,0,0.0,0
285788,2022-08-15,0,0.0,0
285789,2022-08-15,0,0.0,0
285790,2022-08-15,0,0.0,0
285791,2022-08-15,0,20.0,"(15.0, 20.0]"
285792,2022-08-15,0,382.5300000000001,"(240.0, 480.0]"
285793,2022-08-15,0,0.0,0
285794,2022-08-15,0,6.04,"(5.0, 10.0]"
285795,2022-08-15,0,1.2,"(0.0, 5.0]"
285796,2022-08-15,0,0.0,0
285797,2022-08-15,0,0.0,0
285798,2022-08-15,0,1.48,"(0.0, 5.0]"
285799,2022-08-15,0,79.52,"(70.0, 80.0]"
285800,2022-08-15,0,0.0,0
285801,2022-08-15,0,13.370000000000001,"(10.0, 15.0]"
285803,2022-08-15,0,564.34,"(480.0, 1000.0]"
285804,2022-08-15,0,0.0,0
285805,2022-08-15,0,0.0,0
285806,2022-08-15,0,187.18,"(120.0, 240.0]"
285807,2022-08-15,0,0.0,0
285808,2022-08-15,0,0.0,0
285809,2022-08-15,0,36.89,"(30.0, 40.0]"
285810,2022-08-15,0,0.0,0
285811,2022-08-15,0,0.0,0
285812,2022-08-15,0,22.179999999999996,"(20.0, 25.0]"
285814,2022-08-15,0,0.0,0
285815,2022-08-15,0,577.11,"(480.0, 1000.0]"
285816,2022-08-15,0,510.27000000000004,"(480.0, 1000.0]"
285817,2022-08-15,0,0.05,"(0.0, 5.0]"
285818,2022-08-15,0,81.50999999999999,"(80.0, 90.0]"
285819,2022-08-15,0,8.709999999999999,"(5.0, 10.0]"
285820,2022-08-15,0,0.0,0
285821,2022-08-15,0,2.96,"(0.0, 5.0]"
285822,2022-08-15,0,0.0,0
285823,2022-08-15,0,280.96999999999997,"(240.0, 480.0]"
285824,2022-08-15,0,35.19,"(30.0, 40.0]"
285825,2022-08-15,0,113.78000000000002,"(110.0, 120.0]"
285826,2022-08-15,0,0.0,0
285827,2022-08-15,0,0.0,0
285828,2022-08-15,0,0.0,0
285829,2022-08-15,0,0.0,0
285830,2022-08-15,0,0.0,0
285831,2022-08-15,0,0.0,0
285832,2022-08-15,0,50.720000000000006,"(50.0, 60.0]"
285833,2022-08-15,0,41.629999999999995,"(40.0, 50.0]"
285834,2022-08-15,0,1.27,"(0.0, 5.0]"
285835,2022-08-15,0,7.77,"(5.0, 10.0]"
285836,2022-08-15,0,0.0,0
285837,2022-08-15,0,0.25,"(0.0, 5.0]"
285838,2022-08-15,0,0.0,0
285839,2022-08-15,0,0.0,0
285840,2022-08-15,0,0.0,0
285841,2022-08-15,0,1.45,"(0.0, 5.0]"
285842,2022-08-15,0,0.0,0
285843,2022-08-15,0,0.67,"(0.0, 5.0]"
285844,2022-08-15,0,0.0,0
285845,2022-08-15,0,2.25,"(0.0, 5.0]"
285846,2022-08-15,0,0.58,"(0.0, 5.0]"
285847,2022-08-15,0,9.37,"(5.0, 10.0]"
285848,2022-08-15,0,0.0,0
285849,2022-08-15,0,0.0,0
285850,2022-08-15,0,0.0,0
285851,2022-08-15,0,0.0,0
285852,2022-08-15,0,0.0,0
285853,2022-08-15,0,49.99,"(40.0, 50.0]"
285854,2022-08-15,0,0.0,0
285855,2022-08-15,0,0.0,0
285856,2022-08-15,0,52.199999999999996,"(50.0, 60.0]"
285857,2022-08-15,0,0.0,0
285858,2022-08-15,0,0.0,0
285859,2022-08-15,0,1.1,"(0.0, 5.0]"
285860,2022-08-15,0,0.0,0
285861,2022-08-15,0,0.0,0
285862,2022-08-15,0,7.21,"(5.0, 10.0]"
285863,2022-08-15,0,7.8100000000000005,"(5.0, 10.0]"
285864,2022-08-15,0,4.04,"(0.0, 5.0]"
285865,2022-08-15,0,16.259999999999998,"(15.0, 20.0]"
285866,2022-08-15,0,0.0,0
285867,2022-08-15,0,0.0,0
285868,2022-08-15,0,0.0,0
285869,2022-08-15,0,0.0,0
285870,2022-08-15,0,2.18,"(0.0, 5.0]"
285871,2022-08-15,0,0.0,0
285872,2022-08-15,0,41.879999999999995,"(40.0, 50.0]"
285873,2022-08-15,0,0.0,0
285874,2022-08-15,0,0.0,0
285875,2022-08-15,0,139.03,"(120.0, 240.0]"
285876,2022-08-15,0,0.0,0
285877,2022-08-15,0,0.0,0
285878,2022-08-15,0,57.3,"(50.0, 60.0]"
285879,2022-08-15,0,0.45,"(0.0, 5.0]"
285880,2022-08-15,0,64.17,"(60.0, 70.0]"
285881,2022-08-15,0,0.0,0
285882,2022-08-15,0,25.05,"(25.0, 30.0]"
285883,2022-08-15,0,0.0,0
285884,2022-08-15,0,0.0,0
285885,2022-08-15,0,344.2,"(240.0, 480.0]"
285886,2022-08-15,0,0.0,0
285887,2022-08-15,0,0.0,0
285888,2022-08-15,0,519.4,"(480.0, 1000.0]"
285889,2022-08-15,0,0.0,0
285890,2022-08-15,0,0.0,0
285891,2022-08-15,0,0.0,0
285892,2022-08-15,0,0.0,0
285893,2022-08-15,0,0.0,0
285894,2022-08-15,0,0.0,0
285895,2022-08-15,0,9.45,"(5.0, 10.0]"
285896,2022-08-15,0,70.86999999999999,"(70.0, 80.0]"
285897,2022-08-15,0,0.0,0
285898,2022-08-15,0,0.0,0
285899,2022-08-15,0,519.6500000000001,"(480.0, 1000.0]"
285900,2022-08-15,0,0.0,0
285901,2022-08-15,0,188.52,"(120.0, 240.0]"
285902,2022-08-15,0,684.15,"(480.0, 1000.0]"
285903,2022-08-15,0,0.0,0
285904,2022-08-15,0,0.0,0
285905,2022-08-15,0,0.0,0
285906,2022-08-15,0,0.0,0
285907,2022-08-15,0,1.77,"(0.0, 5.0]"
285908,2022-08-15,0,8.43,"(5.0, 10.0]"
285909,2022-08-15,0,0.0,0
285910,2022-08-15,0,0.0,0
285911,2022-08-15,0,0.0,0
285912,2022-08-15,0,0.0,0
285913,2022-08-15,0,0.0,0
285914,2022-08-15,0,171.40000000000003,"(120.0, 240.0]"
285915,2022-08-15,1,162.18,"(120.0, 240.0]"
285916,2022-08-15,0,0.33,"(0.0, 5.0]"
285917,2022-08-15,0,3.17,"(0.0, 5.0]"
285918,2022-08-15,0,141.7,"(120.0, 240.0]"
285919,2022-08-15,0,4.82,"(0.0, 5.0]"
285920,2022-08-15,0,111.98,"(110.0, 120.0]"
285921,2022-08-15,0,0.0,0
285922,2022-08-15,0,373.07,"(240.0, 480.0]"
285923,2022-08-15,0,4.7,"(0.0, 5.0]"
285924,2022-08-15,0,30.02,"(30.0, 40.0]"
285925,2022-08-15,0,0.0,0
285926,2022-08-15,0,1.0,"(0.0, 5.0]"
285927,2022-08-15,0,14.129999999999999,"(10.0, 15.0]"
285928,2022-08-15,0,0.0,0
285929,2022-08-15,0,0.07,"(0.0, 5.0]"
285930,2022-08-15,0,0.43,"(0.0, 5.0]"
285931,2022-08-15,0,50.23,"(50.0, 60.0]"
285932,2022-08-15,0,0.0,0
285933,2022-08-15,0,1.52,"(0.0, 5.0]"
285934,2022-08-15,0,0.42,"(0.0, 5.0]"
285935,2022-08-15,0,1.08,"(0.0, 5.0]"
285936,2022-08-15,0,0.0,0
285937,2022-08-15,0,10.85,"(10.0, 15.0]"
285938,2022-08-15,0,0.0,0
285939,2022-08-15,0,1.12,"(0.0, 5.0]"
285940,2022-08-15,0,0.0,0
285941,2022-08-15,0,0.0,0
285942,2022-08-15,0,519.48,"(480.0, 1000.0]"
285943,2022-08-15,0,50.8,"(50.0, 60.0]"
285944,2022-08-15,0,0.0,0
285945,2022-08-15,0,0.0,0
285946,2022-08-15,0,4.6,"(0.0, 5.0]"
285947,2022-08-15,0,11.2,"(10.0, 15.0]"
285948,2022-08-15,0,0.0,0
285949,2022-08-15,0,4.53,"(0.0, 5.0]"
285950,2022-08-15,0,0.0,0
285951,2022-08-15,0,0.0,0
285952,2022-08-15,0,9.62,"(5.0, 10.0]"
285953,2022-08-15,0,0.57,"(0.0, 5.0]"
285954,2022-08-15,0,1.58,"(0.0, 5.0]"
285955,2022-08-15,0,1.65,"(0.0, 5.0]"
285956,2022-08-15,0,0.0,0
285957,2022-08-15,0,0.0,0
285958,2022-08-15,0,13.35,"(10.0, 15.0]"
285959,2022-08-15,0,0.0,0
285960,2022-08-15,0,0.0,0
285961,2022-08-15,0,0.0,0
285962,2022-08-15,0,16.05,"(15.0, 20.0]"
285963,2022-08-15,0,291.5,"(240.0, 480.0]"
285964,2022-08-15,0,0.0,0
285965,2022-08-15,0,0.0,0
285966,2022-08-15,0,0.0,0
285967,2022-08-15,0,0.0,0
285968,2022-08-15,0,415.52,"(240.0, 480.0]"
285969,2022-08-15,0,348.73,"(240.0, 480.0]"
285970,2022-08-15,0,0.0,0
285971,2022-08-15,0,0.0,0
285972,2022-08-15,0,1.08,"(0.0, 5.0]"
285973,2022-08-15,0,12.9,"(10.0, 15.0]"
285974,2022-08-15,0,0.0,0
285975,2022-08-15,0,0.0,0
285976,2022-08-15,0,0.0,0
285977,2022-08-15,0,1.3299999999999998,"(0.0, 5.0]"
285978,2022-08-15,0,17.22,"(15.0, 20.0]"
285979,2022-08-15,0,0.0,0
285980,2022-08-15,0,0.0,0
285981,2022-08-15,0,2.08,"(0.0, 5.0]"
285982,2022-08-15,0,0.22,"(0.0, 5.0]"
285983,2022-08-15,0,0.0,0
285984,2022-08-15,0,0.0,0
285985,2022-08-15,0,0.0,0
285986,2022-08-15,0,0.0,0
285987,2022-08-15,0,130.49,"(120.0, 240.0]"
285988,2022-08-15,0,65.67,"(60.0, 70.0]"
285989,2022-08-15,0,382.68,"(240.0, 480.0]"
285990,2022-08-15,0,0.0,0
285991,2022-08-15,0,0.0,0
285992,2022-08-15,0,0.0,0
285993,2022-08-15,0,0.0,0
285994,2022-08-15,0,25.619999999999997,"(25.0, 30.0]"
285995,2022-08-15,0,9.82,"(5.0, 10.0]"
285996,2022-08-15,0,17.57,"(15.0, 20.0]"
285997,2022-08-15,0,0.0,0
285998,2022-08-15,0,51.07,"(50.0, 60.0]"
285999,2022-08-15,0,16.9,"(15.0, 20.0]"
286000,2022-08-15,0,0.0,0
286001,2022-08-15,0,0.0,0
286002,2022-08-15,0,0.0,0
286003,2022-08-15,0,258.84,"(240.0, 480.0]"
286004,2022-08-15,0,49.6,"(40.0, 50.0]"
286005,2022-08-15,0,30.36,"(30.0, 40.0]"
286006,2022-08-15,0,43.129999999999995,"(40.0, 50.0]"
286007,2022-08-15,0,281.05,"(240.0, 480.0]"
286008,2022-08-15,0,11.07,"(10.0, 15.0]"
286009,2022-08-15,0,0.0,0
286010,2022-08-15,0,1.13,"(0.0, 5.0]"
286011,2022-08-15,0,0.0,0
286012,2022-08-15,0,100.25,"(100.0, 110.0]"
286013,2022-08-15,0,1.6800000000000002,"(0.0, 5.0]"
286014,2022-08-15,0,159.8,"(120.0, 240.0]"
286015,2022-08-15,0,0.48,"(0.0, 5.0]"
286016,2022-08-15,0,0.0,0
286017,2022-08-15,0,0.0,0
286018,2022-08-15,0,0.0,0
286019,2022-08-15,0,0.18,"(0.0, 5.0]"
286020,2022-08-15,0,0.72,"(0.0, 5.0]"
286021,2022-08-15,0,0.0,0
286022,2022-08-15,0,46.77,"(40.0, 50.0]"
286023,2022-08-15,0,0.0,0
286024,2022-08-15,0,52.190000000000005,"(50.0, 60.0]"
286025,2022-08-15,0,17.749999999999996,"(15.0, 20.0]"
286026,2022-08-15,0,0.0,0
286027,2022-08-15,0,46.800000000000004,"(40.0, 50.0]"
286028,2022-08-15,0,0.0,0
286029,2022-08-15,0,0.43,"(0.0, 5.0]"
286030,2022-08-15,0,0.0,0
286031,2022-08-15,0,199.48000000000002,"(120.0, 240.0]"
286032,2022-08-15,0,2.51,"(0.0, 5.0]"
286033,2022-08-15,0,0.0,0
286034,2022-08-15,0,0.42,"(0.0, 5.0]"
286035,2022-08-15,0,0.0,0
286036,2022-08-15,0,0.0,0
286037,2022-08-15,0,0.0,0
286038,2022-08-15,0,0.0,0
286039,2022-08-15,0,0.0,0
286040,2022-08-15,0,0.07,"(0.0, 5.0]"
286041,2022-08-15,0,1.08,"(0.0, 5.0]"
286042,2022-08-15,0,1.55,"(0.0, 5.0]"
286043,2022-08-15,0,0.0,0
286044,2022-08-15,0,0.0,0
286045,2022-08-15,0,0.0,0
286046,2022-08-15,0,26.27,"(25.0, 30.0]"
286047,2022-08-15,0,5.45,"(5.0, 10.0]"
286048,2022-08-15,0,2.22,"(0.0, 5.0]"
286049,2022-08-15,0,10.57,"(10.0, 15.0]"
286050,2022-08-15,0,82.86,"(80.0, 90.0]"
286051,2022-08-15,0,3.02,"(0.0, 5.0]"
286052,2022-08-15,0,0.0,0
286053,2022-08-15,0,0.0,0
286054,2022-08-15,0,1.2,"(0.0, 5.0]"
286055,2022-08-15,0,0.0,0
286056,2022-08-15,0,70.6,"(70.0, 80.0]"
286057,2022-08-15,0,0.0,0
286058,2022-08-15,0,0.8200000000000001,"(0.0, 5.0]"
286059,2022-08-15,0,127.22999999999999,"(120.0, 240.0]"
