"student_id","date_registered","onboarded"
"290810","2022-09-15","1"
"290811","2022-09-15","0"
"290812","2022-09-15","1"
"290813","2022-09-15","0"
"290814","2022-09-15","1"
"290815","2022-09-15","1"
"290819","2022-09-15","1"
"290820","2022-09-15","0"
"290821","2022-09-15","1"
"290822","2022-09-15","1"
"290823","2022-09-15","1"
"290824","2022-09-15","1"
"290825","2022-09-15","1"
"290826","2022-09-15","1"
"290827","2022-09-15","1"
"290828","2022-09-15","1"
"290829","2022-09-15","1"
"290830","2022-09-15","1"
"290831","2022-09-15","0"
"290832","2022-09-15","1"
"290833","2022-09-15","0"
"290834","2022-09-15","1"
"290835","2022-09-15","0"
"290836","2022-09-15","1"
"290837","2022-09-15","0"
"290838","2022-09-15","1"
"290839","2022-09-15","0"
"290840","2022-09-15","0"
"290841","2022-09-15","0"
"290842","2022-09-15","1"
"290843","2022-09-15","1"
"290844","2022-09-15","1"
"290845","2022-09-15","1"
"290846","2022-09-15","1"
"290847","2022-09-15","0"
"290848","2022-09-15","1"
"290849","2022-09-15","0"
"290850","2022-09-15","0"
"290851","2022-09-15","1"
"290852","2022-09-15","1"
"290853","2022-09-15","0"
"290854","2022-09-15","1"
"290855","2022-09-15","1"
"290856","2022-09-15","0"
"290857","2022-09-15","0"
"290858","2022-09-15","1"
"290859","2022-09-15","0"
"290860","2022-09-15","1"
"290861","2022-09-15","0"
"290862","2022-09-15","1"
"290863","2022-09-15","1"
"290864","2022-09-15","0"
"290865","2022-09-15","1"
"290866","2022-09-15","1"
"290867","2022-09-15","1"
"290868","2022-09-15","1"
"290869","2022-09-15","0"
"290870","2022-09-15","0"
"290871","2022-09-15","1"
"290872","2022-09-15","0"
"290873","2022-09-15","1"
"290874","2022-09-15","1"
"290875","2022-09-15","1"
"290876","2022-09-15","0"
"290877","2022-09-15","1"
"290878","2022-09-15","1"
"290879","2022-09-15","1"
"290880","2022-09-15","1"
"290881","2022-09-15","0"
"290882","2022-09-15","1"
"290883","2022-09-15","1"
"290884","2022-09-15","1"
"290885","2022-09-15","0"
"290886","2022-09-15","0"
"290887","2022-09-15","1"
"290888","2022-09-15","0"
"290889","2022-09-15","1"
"290890","2022-09-15","0"
"290891","2022-09-15","1"
"290892","2022-09-15","0"
"290893","2022-09-16","1"
"290894","2022-09-16","0"
"290895","2022-09-16","0"
"290896","2022-09-16","1"
"290897","2022-09-16","0"
"290898","2022-09-16","1"
"290899","2022-09-16","0"
"290900","2022-09-16","1"
"290901","2022-09-16","0"
"290902","2022-09-16","1"
"290903","2022-09-16","0"
"290904","2022-09-16","1"
"290905","2022-09-16","1"
"290906","2022-09-16","1"
"290907","2022-09-16","1"
"290908","2022-09-16","1"
"290909","2022-09-16","0"
"290910","2022-09-16","1"
"290911","2022-09-16","1"
"290913","2022-09-16","1"
"290915","2022-09-16","0"
"290917","2022-09-16","0"
"290918","2022-09-16","0"
"290919","2022-09-16","1"
"290920","2022-09-16","1"
"290921","2022-09-16","0"
"290922","2022-09-16","1"
"290923","2022-09-16","1"
"290924","2022-09-16","1"
"290925","2022-09-16","1"
"290926","2022-09-16","1"
"290927","2022-09-16","1"
"290928","2022-09-16","1"
"290929","2022-09-16","0"
"290930","2022-09-16","0"
"290931","2022-09-16","1"
"290932","2022-09-16","1"
"290933","2022-09-16","0"
"290935","2022-09-16","0"
"290936","2022-09-16","1"
"290938","2022-09-16","1"
"290939","2022-09-16","1"
"290940","2022-09-16","1"
"290941","2022-09-16","1"
"290942","2022-09-16","1"
"290943","2022-09-16","0"
"290944","2022-09-16","0"
"290945","2022-09-16","1"
"290946","2022-09-16","0"
"290947","2022-09-16","0"
"290948","2022-09-16","0"
"290949","2022-09-16","0"
"290950","2022-09-16","0"
"290951","2022-09-16","1"
"290952","2022-09-16","0"
"290953","2022-09-16","1"
"290954","2022-09-16","1"
"290955","2022-09-16","0"
"290956","2022-09-16","0"
"290957","2022-09-16","1"
"290958","2022-09-16","0"
"290959","2022-09-16","0"
"290960","2022-09-16","0"
"290961","2022-09-16","0"
"290962","2022-09-16","0"
"290963","2022-09-16","1"
"290964","2022-09-16","1"
"290965","2022-09-16","0"
"290967","2022-09-16","1"
"290968","2022-09-16","1"
"290969","2022-09-16","0"
"290970","2022-09-16","1"
"290971","2022-09-16","1"
"290972","2022-09-16","1"
"290973","2022-09-16","0"
"290974","2022-09-16","1"
"290975","2022-09-16","1"
"290976","2022-09-16","1"
"290977","2022-09-16","1"
"290978","2022-09-16","0"
"290979","2022-09-16","1"
"290980","2022-09-16","1"
"290981","2022-09-16","0"
"290982","2022-09-16","1"
"290983","2022-09-16","1"
"290984","2022-09-16","1"
"290985","2022-09-16","1"
"290986","2022-09-16","1"
"290987","2022-09-16","1"
"290988","2022-09-16","1"
"290989","2022-09-16","1"
"290990","2022-09-16","1"
"290991","2022-09-16","1"
"290992","2022-09-16","1"
"290993","2022-09-16","1"
"290994","2022-09-16","1"
"290995","2022-09-16","0"
"290996","2022-09-16","1"
"290997","2022-09-16","1"
"290998","2022-09-16","1"
"290999","2022-09-16","0"
"291000","2022-09-16","1"
"291001","2022-09-16","0"
"291002","2022-09-16","1"
"291003","2022-09-16","1"
"291005","2022-09-16","0"
"291006","2022-09-16","1"
"291007","2022-09-16","1"
"291008","2022-09-16","1"
"291009","2022-09-16","1"
"291010","2022-09-16","0"
"291011","2022-09-16","1"
"291012","2022-09-16","1"
"291013","2022-09-17","0"
"291014","2022-09-17","0"
"291015","2022-09-17","0"
"291016","2022-09-17","1"
"291017","2022-09-17","0"
"291018","2022-09-17","1"
"291019","2022-09-17","1"
"291020","2022-09-17","0"
"291021","2022-09-17","1"
"291022","2022-09-17","1"
"291023","2022-09-17","0"
"291024","2022-09-17","1"
"291025","2022-09-17","0"
"291026","2022-09-17","1"
"291027","2022-09-17","0"
"291028","2022-09-17","1"
"291029","2022-09-17","0"
"291030","2022-09-17","1"
"291031","2022-09-17","1"
"291032","2022-09-17","1"
"291033","2022-09-17","1"
"291034","2022-09-17","0"
"291035","2022-09-17","0"
"291036","2022-09-17","0"
"291037","2022-09-17","1"
"291038","2022-09-17","1"
"291039","2022-09-17","1"
"291040","2022-09-17","1"
"291041","2022-09-17","1"
"291042","2022-09-17","0"
"291043","2022-09-17","0"
"291044","2022-09-17","1"
"291045","2022-09-17","0"
"291046","2022-09-17","1"
"291047","2022-09-17","1"
"291048","2022-09-17","1"
"291049","2022-09-17","1"
"291050","2022-09-17","0"
"291051","2022-09-17","1"
"291052","2022-09-17","1"
"291053","2022-09-17","1"
"291054","2022-09-17","1"
"291055","2022-09-17","0"
"291056","2022-09-17","0"
"291057","2022-09-17","1"
"291058","2022-09-17","0"
"291059","2022-09-17","1"
"291060","2022-09-17","0"
"291061","2022-09-17","1"
"291062","2022-09-17","1"
"291063","2022-09-17","1"
"291064","2022-09-17","1"
"291065","2022-09-17","1"
"291066","2022-09-17","0"
"291067","2022-09-17","1"
"291068","2022-09-17","1"
"291069","2022-09-17","1"
"291070","2022-09-17","0"
"291071","2022-09-17","0"
"291072","2022-09-17","1"
"291073","2022-09-17","0"
"291074","2022-09-17","1"
"291075","2022-09-17","1"
"291076","2022-09-17","1"
"291077","2022-09-17","0"
"291078","2022-09-17","1"
"291079","2022-09-17","1"
"291080","2022-09-17","0"
"291081","2022-09-17","1"
"291082","2022-09-17","1"
"291083","2022-09-17","1"
"291084","2022-09-17","1"
"291085","2022-09-17","1"
"291086","2022-09-17","1"
"291087","2022-09-17","1"
"291088","2022-09-17","1"
"291089","2022-09-17","1"
"291090","2022-09-17","0"
"291091","2022-09-17","1"
"291092","2022-09-17","1"
"291093","2022-09-17","1"
"291094","2022-09-17","0"
"291095","2022-09-17","1"
"291096","2022-09-17","0"
"291097","2022-09-17","0"
"291098","2022-09-17","1"
"291099","2022-09-17","0"
"291100","2022-09-17","1"
"291101","2022-09-17","1"
"291102","2022-09-17","0"
"291103","2022-09-17","0"
"291104","2022-09-17","1"
"291105","2022-09-17","1"
"291106","2022-09-17","0"
"291107","2022-09-17","0"
"291108","2022-09-17","1"
"291109","2022-09-17","0"
"291110","2022-09-17","1"
"291111","2022-09-18","1"
"291112","2022-09-18","0"
"291113","2022-09-18","1"
"291114","2022-09-18","1"
"291115","2022-09-18","1"
"291116","2022-09-18","1"
"291117","2022-09-18","0"
"291118","2022-09-18","1"
"291119","2022-09-18","1"
"291120","2022-09-18","1"
"291121","2022-09-18","1"
"291122","2022-09-18","1"
"291123","2022-09-18","0"
"291124","2022-09-18","1"
"291125","2022-09-18","1"
"291126","2022-09-18","1"
"291127","2022-09-18","0"
"291128","2022-09-18","1"
"291129","2022-09-18","0"
"291130","2022-09-18","1"
"291131","2022-09-18","1"
"291132","2022-09-18","1"
"291133","2022-09-18","1"
"291134","2022-09-18","0"
"291135","2022-09-18","0"
"291136","2022-09-18","1"
"291137","2022-09-18","1"
"291138","2022-09-18","0"
"291139","2022-09-18","1"
"291140","2022-09-18","0"
"291141","2022-09-18","1"
"291142","2022-09-18","1"
"291143","2022-09-18","1"
"291144","2022-09-18","1"
"291145","2022-09-18","0"
"291146","2022-09-18","1"
"291147","2022-09-18","1"
"291148","2022-09-18","1"
"291149","2022-09-18","1"
"291150","2022-09-18","0"
"291151","2022-09-18","0"
"291152","2022-09-18","1"
"291153","2022-09-18","1"
"291154","2022-09-18","1"
"291155","2022-09-18","1"
"291156","2022-09-18","0"
"291157","2022-09-18","0"
"291158","2022-09-18","1"
"291159","2022-09-18","1"
"291160","2022-09-18","1"
"291161","2022-09-18","1"
"291162","2022-09-18","1"
"291163","2022-09-18","1"
"291164","2022-09-18","0"
"291165","2022-09-18","1"
"291166","2022-09-18","1"
"291167","2022-09-18","0"
"291168","2022-09-18","1"
"291169","2022-09-18","1"
"291170","2022-09-18","1"
"291171","2022-09-18","1"
"291172","2022-09-18","0"
"291173","2022-09-18","1"
"291174","2022-09-18","0"
"291175","2022-09-18","0"
"291176","2022-09-18","1"
"291177","2022-09-18","1"
"291178","2022-09-18","1"
"291179","2022-09-18","0"
"291180","2022-09-18","1"
"291181","2022-09-18","1"
"291182","2022-09-18","0"
"291183","2022-09-18","1"
"291184","2022-09-18","0"
"291185","2022-09-18","0"
"291186","2022-09-18","1"
"291187","2022-09-18","0"
"291188","2022-09-18","1"
"291189","2022-09-18","0"
"291190","2022-09-18","1"
"291191","2022-09-18","0"
"291192","2022-09-18","0"
"291193","2022-09-18","0"
"291194","2022-09-18","1"
"291195","2022-09-18","1"
"291196","2022-09-18","1"
"291197","2022-09-18","1"
"291198","2022-09-18","0"
"291199","2022-09-18","1"
"291200","2022-09-18","0"
"291201","2022-09-18","1"
"291202","2022-09-18","1"
"291203","2022-09-18","0"
"291204","2022-09-18","0"
"291205","2022-09-18","1"
"291206","2022-09-18","1"
"291207","2022-09-18","0"
"291208","2022-09-18","0"
"291209","2022-09-18","0"
"291210","2022-09-18","1"
"291211","2022-09-18","1"
"291212","2022-09-18","1"
"291213","2022-09-18","1"
"291214","2022-09-18","1"
"291215","2022-09-18","0"
"291216","2022-09-18","0"
"291217","2022-09-18","1"
"291218","2022-09-18","1"
"291219","2022-09-18","0"
"291220","2022-09-18","1"
"291221","2022-09-18","1"
"291222","2022-09-18","0"
"291223","2022-09-18","0"
"291224","2022-09-18","1"
"291225","2022-09-18","1"
"291226","2022-09-18","0"
"291227","2022-09-18","0"
"291228","2022-09-19","1"
"291229","2022-09-19","0"
"291230","2022-09-19","1"
"291231","2022-09-19","0"
"291232","2022-09-19","1"
"291233","2022-09-19","1"
"291234","2022-09-19","1"
"291235","2022-09-19","1"
"291236","2022-09-19","1"
"291237","2022-09-19","0"
"291238","2022-09-19","1"
"291239","2022-09-19","0"
"291240","2022-09-19","1"
"291241","2022-09-19","1"
"291243","2022-09-19","1"
"291244","2022-09-19","1"
"291245","2022-09-19","0"
"291246","2022-09-19","1"
"291247","2022-09-19","1"
"291248","2022-09-19","1"
"291249","2022-09-19","0"
"291250","2022-09-19","1"
"291251","2022-09-19","0"
"291252","2022-09-19","0"
"291253","2022-09-19","1"
"291254","2022-09-19","0"
"291255","2022-09-19","0"
"291256","2022-09-19","0"
"291257","2022-09-19","0"
"291258","2022-09-19","0"
"291259","2022-09-19","1"
"291260","2022-09-19","0"
"291262","2022-09-19","1"
"291263","2022-09-19","1"
"291264","2022-09-19","1"
"291265","2022-09-19","0"
"291266","2022-09-19","0"
"291267","2022-09-19","1"
"291268","2022-09-19","0"
"291269","2022-09-19","1"
"291270","2022-09-19","1"
"291272","2022-09-19","1"
"291273","2022-09-19","0"
"291274","2022-09-19","1"
"291275","2022-09-19","0"
"291276","2022-09-19","0"
"291277","2022-09-19","0"
"291278","2022-09-19","1"
"291279","2022-09-19","1"
"291280","2022-09-19","0"
"291281","2022-09-19","0"
"291282","2022-09-19","1"
"291283","2022-09-19","0"
"291284","2022-09-19","0"
"291285","2022-09-19","0"
"291286","2022-09-19","0"
"291287","2022-09-19","1"
"291288","2022-09-19","0"
"291289","2022-09-19","1"
"291290","2022-09-19","1"
"291291","2022-09-19","0"
"291294","2022-09-19","0"
"291295","2022-09-19","1"
"291296","2022-09-19","1"
"291297","2022-09-19","1"
"291299","2022-09-19","1"
"291302","2022-09-19","1"
"291303","2022-09-19","1"
"291304","2022-09-19","1"
"291305","2022-09-19","1"
"291306","2022-09-19","1"
"291307","2022-09-19","0"
"291308","2022-09-19","1"
"291309","2022-09-19","1"
"291310","2022-09-19","1"
"291311","2022-09-19","1"
"291312","2022-09-19","0"
"291313","2022-09-19","0"
"291314","2022-09-19","0"
"291315","2022-09-19","0"
"291316","2022-09-19","1"
"291317","2022-09-19","0"
"291318","2022-09-19","0"
"291319","2022-09-19","1"
"291320","2022-09-19","1"
"291321","2022-09-19","1"
"291322","2022-09-19","1"
"291323","2022-09-19","1"
"291324","2022-09-19","0"
"291325","2022-09-19","1"
"291326","2022-09-19","1"
"291327","2022-09-19","0"
"291328","2022-09-19","1"
"291329","2022-09-19","1"
"291330","2022-09-19","0"
"291331","2022-09-19","1"
"291332","2022-09-19","0"
"291333","2022-09-19","0"
"291334","2022-09-19","0"
"291335","2022-09-19","1"
"291336","2022-09-19","0"
"291337","2022-09-19","1"
"291338","2022-09-19","1"
"291339","2022-09-19","0"
"291340","2022-09-19","1"
"291341","2022-09-19","0"
"291342","2022-09-19","1"
"291343","2022-09-19","1"
"291344","2022-09-19","0"
"291345","2022-09-19","1"
"291346","2022-09-19","1"
"291347","2022-09-19","1"
"291348","2022-09-19","1"
"291349","2022-09-19","1"
"291350","2022-09-19","0"
"291351","2022-09-19","1"
"291352","2022-09-19","1"
"291353","2022-09-19","0"
"291354","2022-09-19","1"
"291355","2022-09-19","1"
"291356","2022-09-19","1"
"291357","2022-09-19","0"
"291358","2022-09-19","1"
"291359","2022-09-19","0"
"291360","2022-09-19","0"
"291361","2022-09-19","0"
"291362","2022-09-19","1"
"291363","2022-09-19","1"
"291364","2022-09-19","1"
"291365","2022-09-19","1"
"291366","2022-09-19","1"
"291367","2022-09-19","0"
"291368","2022-09-19","0"
"291369","2022-09-19","0"
"291370","2022-09-19","1"
"291371","2022-09-19","1"
"291372","2022-09-19","1"
"291373","2022-09-19","1"
"291374","2022-09-19","1"
"291375","2022-09-19","0"
"291376","2022-09-19","0"
"291377","2022-09-19","1"
"291378","2022-09-20","0"
"291379","2022-09-20","1"
"291380","2022-09-20","0"
"291381","2022-09-20","1"
"291382","2022-09-20","1"
"291383","2022-09-20","1"
"291384","2022-09-20","1"
"291385","2022-09-20","0"
"291386","2022-09-20","1"
"291387","2022-09-20","1"
"291388","2022-09-20","1"
"291389","2022-09-20","1"
"291390","2022-09-20","1"
"291391","2022-09-20","0"
"291392","2022-09-20","0"
"291393","2022-09-20","1"
"291394","2022-09-20","0"
"291395","2022-09-20","1"
"291396","2022-09-20","0"
"291397","2022-09-20","1"
"291398","2022-09-20","0"
"291399","2022-09-20","0"
"291400","2022-09-20","1"
"291401","2022-09-20","1"
"291402","2022-09-20","1"
"291403","2022-09-20","0"
"291404","2022-09-20","1"
"291405","2022-09-20","1"
"291406","2022-09-20","1"
"291407","2022-09-20","0"
"291408","2022-09-20","1"
"291409","2022-09-20","0"
"291410","2022-09-20","1"
"291411","2022-09-20","0"
"291412","2022-09-20","1"
"291413","2022-09-20","1"
"291414","2022-09-20","1"
"291415","2022-09-20","1"
"291416","2022-09-20","0"
"291417","2022-09-20","0"
"291418","2022-09-20","0"
"291419","2022-09-20","0"
"291420","2022-09-20","1"
"291421","2022-09-20","0"
"291422","2022-09-20","1"
"291423","2022-09-20","1"
"291424","2022-09-20","0"
"291425","2022-09-20","1"
"291426","2022-09-20","1"
"291427","2022-09-20","0"
"291428","2022-09-20","0"
"291429","2022-09-20","0"
"291430","2022-09-20","1"
"291431","2022-09-20","1"
"291432","2022-09-20","0"
"291433","2022-09-20","1"
"291434","2022-09-20","1"
"291435","2022-09-20","0"
"291436","2022-09-20","1"
"291437","2022-09-20","1"
"291438","2022-09-20","1"
"291439","2022-09-20","1"
"291440","2022-09-20","1"
"291441","2022-09-20","1"
"291442","2022-09-20","0"
"291443","2022-09-20","0"
"291444","2022-09-20","0"
"291445","2022-09-20","1"
"291446","2022-09-20","0"
"291447","2022-09-20","1"
"291448","2022-09-20","1"
"291449","2022-09-20","1"
"291450","2022-09-20","0"
"291451","2022-09-20","0"
"291452","2022-09-20","1"
"291453","2022-09-20","0"
"291454","2022-09-20","1"
"291455","2022-09-20","1"
"291456","2022-09-20","1"
"291457","2022-09-20","1"
"291458","2022-09-20","1"
"291459","2022-09-20","1"
"291460","2022-09-20","1"
"291461","2022-09-20","0"
"291462","2022-09-20","1"
"291463","2022-09-20","1"
"291464","2022-09-20","1"
"291465","2022-09-20","0"
"291466","2022-09-20","0"
"291467","2022-09-20","1"
"291468","2022-09-20","0"
"291469","2022-09-20","0"
"291470","2022-09-20","1"
"291471","2022-09-20","0"
"291472","2022-09-20","1"
"291473","2022-09-20","1"
"291474","2022-09-20","1"
"291475","2022-09-20","1"
"291476","2022-09-20","1"
"291477","2022-09-20","1"
"291478","2022-09-20","1"
"291479","2022-09-20","1"
"291480","2022-09-20","1"
"291481","2022-09-20","0"
"291482","2022-09-20","1"
"291483","2022-09-20","1"
"291484","2022-09-20","0"
"291485","2022-09-20","1"
"291486","2022-09-20","0"
"291487","2022-09-20","1"
"291488","2022-09-20","0"
"291489","2022-09-21","0"
"291490","2022-09-21","0"
"291491","2022-09-21","1"
"291492","2022-09-21","1"
"291493","2022-09-21","1"
"291494","2022-09-21","1"
"291495","2022-09-21","1"
"291496","2022-09-21","0"
"291497","2022-09-21","1"
"291498","2022-09-21","1"
"291499","2022-09-21","0"
"291500","2022-09-21","1"
"291501","2022-09-21","0"
"291502","2022-09-21","1"
"291503","2022-09-21","1"
"291504","2022-09-21","1"
"291505","2022-09-21","0"
"291506","2022-09-21","1"
"291507","2022-09-21","1"
"291508","2022-09-21","0"
"291509","2022-09-21","1"
"291510","2022-09-21","1"
"291511","2022-09-21","1"
"291512","2022-09-21","1"
"291513","2022-09-21","0"
"291514","2022-09-21","1"
"291515","2022-09-21","1"
"291516","2022-09-21","1"
"291517","2022-09-21","1"
"291518","2022-09-21","0"
"291519","2022-09-21","1"
"291520","2022-09-21","1"
"291521","2022-09-21","1"
"291522","2022-09-21","1"
"291523","2022-09-21","1"
"291524","2022-09-21","1"
"291526","2022-09-21","1"
"291527","2022-09-21","1"
"291528","2022-09-21","1"
"291529","2022-09-21","1"
"291530","2022-09-21","1"
"291531","2022-09-21","0"
"291532","2022-09-21","1"
"291533","2022-09-21","1"
"291534","2022-09-21","1"
"291535","2022-09-21","1"
"291536","2022-09-21","1"
"291537","2022-09-21","0"
"291538","2022-09-21","0"
"291540","2022-09-21","1"
"291541","2022-09-21","1"
"291542","2022-09-21","0"
"291543","2022-09-21","1"
"291544","2022-09-21","1"
"291545","2022-09-21","0"
"291546","2022-09-21","0"
"291547","2022-09-21","0"
"291548","2022-09-21","1"
"291549","2022-09-21","0"
"291550","2022-09-21","1"
"291551","2022-09-21","1"
"291552","2022-09-21","1"
"291553","2022-09-21","0"
"291554","2022-09-21","0"
"291555","2022-09-21","0"
"291556","2022-09-21","1"
"291557","2022-09-21","0"
"291558","2022-09-21","1"
"291559","2022-09-21","0"
"291561","2022-09-21","1"
"291562","2022-09-21","0"
"291563","2022-09-21","1"
"291564","2022-09-21","1"
"291565","2022-09-21","1"
"291566","2022-09-21","1"
"291567","2022-09-21","1"
"291568","2022-09-21","1"
"291569","2022-09-21","0"
"291570","2022-09-21","0"
"291571","2022-09-21","0"
"291572","2022-09-21","1"
"291573","2022-09-21","1"
"291574","2022-09-21","0"
"291575","2022-09-21","1"
"291576","2022-09-21","1"
"291577","2022-09-21","1"
"291578","2022-09-21","1"
"291579","2022-09-21","0"
"291580","2022-09-21","1"
"291581","2022-09-21","1"
"291582","2022-09-21","1"
"291583","2022-09-21","1"
"291584","2022-09-21","1"
"291585","2022-09-21","0"
"291586","2022-09-21","1"
"291587","2022-09-21","1"
"291588","2022-09-21","1"
"291589","2022-09-21","1"
"291590","2022-09-21","1"
"291591","2022-09-21","1"
"291592","2022-09-21","1"
"291594","2022-09-22","0"
"291595","2022-09-22","0"
"291596","2022-09-22","0"
"291598","2022-09-22","1"
"291599","2022-09-22","1"
"291600","2022-09-22","1"
"291601","2022-09-22","1"
"291602","2022-09-22","0"
"291603","2022-09-22","0"
"291604","2022-09-22","1"
"291605","2022-09-22","1"
"291606","2022-09-22","1"
"291607","2022-09-22","0"
"291608","2022-09-22","1"
"291609","2022-09-22","1"
"291610","2022-09-22","0"
"291611","2022-09-22","1"
"291612","2022-09-22","1"
"291613","2022-09-22","1"
"291614","2022-09-22","0"
"291615","2022-09-22","0"
"291616","2022-09-22","0"
"291617","2022-09-22","0"
"291618","2022-09-22","0"
"291619","2022-09-22","1"
"291620","2022-09-22","1"
"291621","2022-09-22","0"
"291622","2022-09-22","1"
"291623","2022-09-22","1"
"291626","2022-09-22","1"
"291630","2022-09-22","0"
"291633","2022-09-22","0"
"291634","2022-09-22","0"
"291635","2022-09-22","1"
"291637","2022-09-22","1"
"291638","2022-09-22","0"
"291639","2022-09-22","1"
"291640","2022-09-22","1"
"291641","2022-09-22","0"
"291642","2022-09-22","0"
"291643","2022-09-22","0"
"291644","2022-09-22","0"
"291645","2022-09-22","1"
"291646","2022-09-22","1"
"291647","2022-09-22","1"
"291659","2022-09-22","0"
"291677","2022-09-22","1"
"291679","2022-09-22","1"
"291680","2022-09-22","0"
"291683","2022-09-22","1"
"291684","2022-09-22","1"
"291685","2022-09-22","1"
"291690","2022-09-22","0"
"291693","2022-09-22","1"
"291694","2022-09-22","1"
"291695","2022-09-22","1"
"291696","2022-09-22","1"
"291697","2022-09-22","0"
"291702","2022-09-22","1"
"291704","2022-09-22","1"
"291705","2022-09-22","1"
"291706","2022-09-22","1"
"291707","2022-09-22","1"
"291708","2022-09-22","1"
"291709","2022-09-22","1"
"291710","2022-09-22","1"
"291711","2022-09-22","1"
"291712","2022-09-22","0"
"291713","2022-09-22","1"
"291715","2022-09-22","1"
"291716","2022-09-22","1"
"291717","2022-09-22","1"
"291718","2022-09-22","0"
"291719","2022-09-22","0"
"291720","2022-09-22","0"
"291722","2022-09-22","1"
"291724","2022-09-22","1"
"291725","2022-09-22","1"
"291726","2022-09-22","1"
"291728","2022-09-22","1"
"291729","2022-09-22","1"
"291730","2022-09-22","1"
"291731","2022-09-22","1"
"291732","2022-09-22","0"
"291733","2022-09-22","1"
"291734","2022-09-22","1"
"291735","2022-09-22","1"
"291736","2022-09-22","1"
"291737","2022-09-22","1"
"291738","2022-09-22","1"
"291739","2022-09-22","0"
"291740","2022-09-22","1"
"291741","2022-09-22","0"
"291742","2022-09-22","1"
"291743","2022-09-22","1"
"291744","2022-09-22","1"
"291745","2022-09-22","1"
"291746","2022-09-22","0"
"291747","2022-09-22","1"
"291748","2022-09-22","1"
"291749","2022-09-22","1"
"291750","2022-09-22","1"
"291751","2022-09-22","0"
"291752","2022-09-22","1"
"291753","2022-09-22","1"
"291754","2022-09-22","1"
"291755","2022-09-22","0"
"291756","2022-09-22","1"
"291757","2022-09-22","1"
"291758","2022-09-22","0"
"291759","2022-09-22","1"
"291760","2022-09-23","1"
"291762","2022-09-23","1"
"291763","2022-09-23","0"
"291764","2022-09-23","0"
"291765","2022-09-23","0"
"291766","2022-09-23","0"
"291767","2022-09-23","0"
"291768","2022-09-23","1"
"291769","2022-09-23","1"
"291770","2022-09-23","1"
"291771","2022-09-23","1"
"291773","2022-09-23","0"
"291775","2022-09-23","1"
"291780","2022-09-23","0"
"291781","2022-09-23","1"
"291782","2022-09-23","1"
"291783","2022-09-23","1"
"291784","2022-09-23","0"
"291786","2022-09-23","1"
"291787","2022-09-23","1"
"291788","2022-09-23","1"
"291789","2022-09-23","1"
"291790","2022-09-23","1"
"291791","2022-09-23","0"
"291792","2022-09-23","1"
"291793","2022-09-23","1"
"291794","2022-09-23","1"
"291795","2022-09-23","0"
"291796","2022-09-23","0"
"291797","2022-09-23","0"
"291798","2022-09-23","1"
"291799","2022-09-23","0"
"291801","2022-09-23","0"
"291802","2022-09-23","1"
"291803","2022-09-23","1"
"291804","2022-09-23","0"
"291805","2022-09-23","1"
"291806","2022-09-23","1"
"291807","2022-09-23","0"
"291808","2022-09-23","1"
"291809","2022-09-23","1"
"291810","2022-09-23","0"
"291811","2022-09-23","0"
"291812","2022-09-23","1"
"291813","2022-09-23","1"
"291814","2022-09-23","1"
"291815","2022-09-23","0"
"291818","2022-09-23","0"
"291819","2022-09-23","0"
"291820","2022-09-23","1"
"291821","2022-09-23","1"
"291822","2022-09-23","0"
"291823","2022-09-23","1"
"291824","2022-09-23","1"
"291825","2022-09-23","1"
"291827","2022-09-23","1"
"291832","2022-09-23","0"
"291833","2022-09-23","1"
"291834","2022-09-23","1"
"291835","2022-09-23","1"
"291836","2022-09-23","1"
"291837","2022-09-23","1"
"291838","2022-09-23","1"
"291839","2022-09-23","0"
"291840","2022-09-23","1"
"291841","2022-09-23","1"
"291842","2022-09-23","1"
"291843","2022-09-23","1"
"291844","2022-09-23","1"
"291845","2022-09-23","1"
"291846","2022-09-23","1"
"291847","2022-09-23","1"
"291848","2022-09-23","1"
"291849","2022-09-23","1"
"291850","2022-09-23","0"
"291851","2022-09-23","1"
"291852","2022-09-23","0"
"291853","2022-09-23","1"
"291854","2022-09-23","1"
"291855","2022-09-23","1"
"291856","2022-09-23","1"
"291857","2022-09-23","1"
"291858","2022-09-23","1"
"291859","2022-09-23","0"
"291860","2022-09-23","1"
"291861","2022-09-23","0"
"291862","2022-09-23","0"
"291863","2022-09-23","0"
"291864","2022-09-23","0"
"291865","2022-09-23","0"
"291866","2022-09-23","1"
"291867","2022-09-23","0"
"291868","2022-09-23","1"
"291869","2022-09-23","1"
"291870","2022-09-23","1"
"291871","2022-09-23","1"
"291872","2022-09-24","1"
"291873","2022-09-24","1"
"291874","2022-09-24","1"
"291876","2022-09-24","1"
"291877","2022-09-24","1"
"291883","2022-09-24","0"
"291884","2022-09-24","1"
"291888","2022-09-24","0"
"291889","2022-09-24","0"
"291890","2022-09-24","0"
"291891","2022-09-24","1"
"291894","2022-09-24","1"
"291895","2022-09-24","1"
"291899","2022-09-24","1"
"291900","2022-09-24","1"
"291901","2022-09-24","1"
"291902","2022-09-24","0"
"291904","2022-09-24","1"
"291907","2022-09-24","0"
"291909","2022-09-24","0"
"291911","2022-09-24","1"
"291912","2022-09-24","1"
"291913","2022-09-24","0"
"291914","2022-09-24","1"
"291915","2022-09-24","1"
"291916","2022-09-24","1"
"291917","2022-09-24","1"
"291918","2022-09-24","1"
"291919","2022-09-24","1"
